"","dat_smoothed.1","dat_smoothed.2","dat_smoothed.3","dat_smoothed.4","dat_smoothed.5","dat_smoothed.6","dat_smoothed.7"
"FBgn0031048",5.02386406930385,4.92394632961475,4.89280073588364,5.11140385447622,5.22299462469551,5.24685929519887,5.11577466883029
"FBgn0031049",6.04938193486944,5.9828898540351,6.0328131673636,6.59132691271252,6.84291725244264,6.91236310690753,6.68548069884771
"FBgn0031050",4.41683543813898,4.47120903102193,4.53959076801584,4.71701102480038,4.77514052209047,4.78228444614831,4.69805598109708
"FBgn0031051",5.26169202919094,5.3129629328376,5.35902898733606,5.42558289456406,5.45058769461633,5.47359299975261,5.51693890063022
"FBgn0031052",6.02104185872775,6.02643719547665,6.06347004379359,6.25449940623519,6.32808493513906,6.33679907529344,6.22600235345356
"FBgn0031053",2.28347773265742,2.39751288351156,2.47014640909726,2.43465501054578,2.39367461071143,2.38219266118872,2.42316369507524
"FBgn0031054",3.96630215906427,4.07007268420886,4.15038796411424,4.2032078639219,4.20631907126883,4.21533071920202,4.2493038505925
"FBgn0031055",3.46548691967585,3.06529203500976,3.00312789802332,4.22776662023395,4.79191464812597,4.86148405141047,4.00286486440712
"FBgn0031057",7.56995908491466,7.5687634940578,7.56689811763757,7.5629252399672,7.56559193199669,7.57410012690936,7.6022088732997
"FBgn0031058",0.636875025951337,0.453009953797599,0.34988185628845,0.467242815180503,0.517086026543453,0.451647674083772,0.0877978339460196
"FBgn0031059",3.5700140979177,3.48940316851311,3.46822015752865,3.65732356090168,3.73274255715086,3.70983673011604,3.46728521605136
"FBgn0031060",3.12596207201754,3.11884113731569,3.14720649528314,3.34132870529082,3.42541588007775,3.44913772335581,3.37600343569333
"FBgn0031061",5.48068942498649,5.61452252446845,5.69757141190076,5.64224369486535,5.58663665591387,5.56780730252036,5.60968680033158
"FBgn0031062",3.16631314060771,3.16625033010311,3.20775618492123,3.46606078345365,3.60692617631451,3.70578439669767,3.81607725045939
"FBgn0031064",4.5218912130556,4.40395094767955,4.34051459774247,4.43275712769294,4.47412709336733,4.4389683173231,4.21380439212908
"FBgn0031065",4.33866077581794,4.02281938322791,3.82995263982026,3.97077918513653,4.09081081802571,4.10253527289999,3.89728850529097
"FBgn0031066",8.14288617944846,8.05564084789939,7.99658320884716,7.99021952402788,7.98164076373942,7.93034809421766,7.74180173942491
"FBgn0031068",4.89073109890101,4.96264858385696,5.01612287294395,5.03797005269983,5.02995788904453,5.02592866731529,5.02918057244085
"FBgn0031069",8.2190432064702,8.42102482793882,8.51901159231915,8.27468722859403,8.11992728361871,8.06674520394998,8.17250513728907
"FBgn0031070",3.6558674272121,3.71751221672698,3.78025724902185,3.89660125782511,3.9292350564297,3.93318556165036,3.887076179751
"FBgn0031074",0.473703284802844,0.51925544708439,0.567135197374792,0.642910660636331,0.625580463725951,0.546299416537846,0.271094563722388
"FBgn0031077",3.03431820448358,3.00582784142142,3.03982668032672,3.34639893866301,3.47053224131485,3.48163890865861,3.27890871840028
"FBgn0031078",3.87750814497531,3.72889371756303,3.6869985191081,4.03937714625843,4.21964925914665,4.2643555911136,4.07734924312067
"FBgn0031080",2.58711528604477,2.62932107035083,2.65819729728691,2.64784062378865,2.61659554816616,2.57502248185273,2.47528835779914
"FBgn0031081",4.56710939107767,4.59638701311052,4.62161249824574,4.64592506860693,4.63996939780204,4.62000710898953,4.55466431778721
"FBgn0031082",4.29749322699832,4.31299441133087,4.32328751591692,4.33022926383108,4.34782838099644,4.38732599547379,4.50846592350234
"FBgn0031085",6.74910606611329,6.74596669701893,6.7328446340026,6.67399503111187,6.65955300171257,6.67418101674897,6.76002310803912
"FBgn0031089",6.75960050833821,6.6637736601002,6.6230033237348,6.73431171947521,6.73175201770035,6.59491228518221,6.05798765586217
"FBgn0031090",5.59027724491939,5.66391466116163,5.71177870277577,5.69494602338863,5.67200023533042,5.66734812686233,5.69771401220513
"FBgn0031091",2.88373652052863,3.02437055743418,3.10629244233538,3.02468034815501,2.97132471513029,2.98156101195888,3.13350017242524
"FBgn0031092",5.33705883320984,5.18811022629364,5.09455316825677,5.14864850024791,5.20560332116018,5.22183463211958,5.16640076686024
"FBgn0031093",5.83536686150663,5.81418596469978,5.7910804220164,5.75167559837771,5.75941035210704,5.79893484034864,5.93799053693327
"FBgn0031094",3.88036378257685,3.87577998094518,3.90323136245327,4.07153691228194,4.12405164102911,4.10081743597029,3.905645778479
"FBgn0031097",3.77304560086408,3.471905205189,3.19352063604948,2.78270328937306,2.6774410479561,2.64916625024183,2.73222731456095
"FBgn0031098",3.50645798733404,3.53155518045648,3.58237384754056,3.76920594415512,3.82623593309194,3.81073041506166,3.63835666302915
"FBgn0031099",5.28751580817051,5.19531118115315,5.15975263689009,5.30973091155157,5.36734747385751,5.33216398097024,5.07599562446794
"FBgn0031100",1.90166658588089,1.76367296082057,1.68479264394305,1.78235153249084,1.85911610618867,1.88822736943234,1.84478466628008
"FBgn0031101",4.05751977474017,4.11124863084018,4.1185580334128,3.96373778907967,3.92257778228757,3.98094562651968,4.29396675513921
"FBgn0031103",5.28194876359571,5.34361562619392,5.37398361074086,5.30749819279808,5.27436932827395,5.28239820460521,5.38214732096564
"FBgn0031104",0.339182988101383,0.423858192093554,0.498326641225858,0.574134818774785,0.552749062013824,0.481502993053569,0.247649177021856
"FBgn0031106",4.38177090491296,4.36319894379708,4.36943180464899,4.47749837524631,4.52164648471596,4.52272852894359,4.43897607382674
"FBgn0031107",6.06620775874942,5.91220656984787,5.85502422292942,6.14601052044878,6.31329310788014,6.37687750373898,6.28944159417839
"FBgn0031108",6.24881427470612,6.27811287177848,6.29140312150385,6.25236690633985,6.23188110737603,6.23135182634877,6.27104680778925
"FBgn0031109",2.99034297293417,2.81687477798631,2.74948708557398,3.0380770666729,3.16731828649557,3.14141882532975,2.77663102144978
"FBgn0031110",4.14608709782392,4.11714620639945,4.12115894369813,4.25637977454718,4.31121006392955,4.3092023500966,4.19175032708465
"FBgn0031111",0.215165099627838,0.244775801702982,0.294944693117513,0.478741594434039,0.570369698543465,0.634755362533601,0.708164159177829
"FBgn0031114",3.65607557740352,3.81885896490965,3.94782273505925,4.03330238297528,4.01057699105834,3.96236331163112,3.82519116731084
"FBgn0031115",4.32570625509468,4.28306961024379,4.30530836404621,4.59788436735512,4.71468213372317,4.71496479310694,4.48354857822617
"FBgn0031116",4.62305230801342,4.30790820065949,4.13016287549564,4.35671754731086,4.51366414803701,4.53704622792038,4.30475216481733
"FBgn0031117",4.97674723472077,4.83071801159836,4.73377295557669,4.75207313591652,4.7848132501618,4.7783612598887,4.68174621522459
"FBgn0031118",4.88995407529719,4.98249355725606,5.03891672755362,4.9853076121884,4.92178595099764,4.8664518769097,4.7786596861477
"FBgn0031119",5.00530195273485,4.97924394191615,4.95599009700923,4.92569568180668,4.91956659902428,4.91938027629769,4.92956610471752
"FBgn0031126",4.81158132606569,4.59869996165963,4.49801734865381,4.75795955626088,4.89736661867275,4.89973367398654,4.62414303143015
"FBgn0031127",5.58582936534951,5.576761299487,5.56048090255011,5.50953557713795,5.50458594223959,5.53098370441142,5.64405816723553
"FBgn0031128",8.04841202839165,8.11007098469253,8.13039110737552,8.008631007426,7.958458916321,7.97390845208717,8.13646033100673
"FBgn0031129",8.03737676610336,8.04415467558358,8.03913618060216,7.98860757718315,7.97736908426334,7.99655785101336,8.09444408065718
"FBgn0031130",4.48241088146681,4.53066251454212,4.55354355427466,4.49667446519039,4.46925725385675,4.47618886477266,4.55974166860216
"FBgn0031132",4.32627648260084,4.31703931441511,4.3217845886677,4.38911186484116,4.4246032437137,4.44371167711642,4.44829751232462
"FBgn0031134",5.37006342736605,5.43042026505378,5.45690332190545,5.37875946595199,5.35214392374364,5.38322748345107,5.56063745663217
"FBgn0031139",5.09717896126822,5.14836110986208,5.15107742634993,4.97791576941675,4.92602261717934,4.97467374390315,5.27059356875848
"FBgn0031141",0.681616530502195,0.531952457243091,0.415358649956168,0.325136678662858,0.295925496129322,0.240315310419586,0.0727071693005343
"FBgn0031142",5.50305316465519,5.54566794860758,5.56037194171,5.48442489590381,5.46173046821111,5.49192789007946,5.65730969983686
"FBgn0031143",5.97411170612696,5.91397130967467,5.94598806912085,6.35880326276807,6.51647818603122,6.501343319763,6.12785582437637
"FBgn0031144",3.45065855407665,3.41750319300981,3.44864288963716,3.75541975083521,3.87699111890979,3.88032632242593,3.65190911722482
"FBgn0031145",4.90844017073097,4.97200620066744,5.02174738079313,5.05404711344893,5.04964403284223,5.04144372303497,5.0208034757133
"FBgn0031148",5.07776760871003,5.01278456865189,5.02990639749483,5.39993690390408,5.5885028730943,5.67320766677664,5.63077236904296
"FBgn0031149",5.17015229928856,5.15295041134643,5.20045782677321,5.54049204458009,5.67651206583313,5.69142744028652,5.48070587157542
"FBgn0031150",5.16436971177084,5.13663692072269,5.12337475090855,5.15589114123433,5.17251221815164,5.17054777665572,5.12875633388201
"FBgn0031155",4.33744428401086,4.29632224027173,4.25838740069434,4.20805964391369,4.20648443824151,4.22589170467881,4.30338437189169
"FBgn0031157",4.23738255493879,4.35125142959432,4.43272101244078,4.44683487954397,4.42188897828404,4.4052857913748,4.39447185942411
"FBgn0031161",5.04904464757184,5.16192966164605,5.253385130098,5.3328634083344,5.34206659782078,5.34679462307127,5.3523242293013
"FBgn0031163",5.0912449784171,5.17366969839559,5.23287789720443,5.24863960869102,5.24106890185714,5.24745596714117,5.29123769567397
"FBgn0031164",3.68600869653534,3.74974527060053,3.78173282910102,3.71212283185426,3.66893198769713,3.65842272871104,3.70529656117723
"FBgn0031168",5.09029898837956,5.15842362149668,5.18522876303246,5.07623593007147,5.03191979433775,5.05263706925169,5.22461749145671
"FBgn0031169",4.11878878764431,4.12350178323976,4.14789748996364,4.27181409130445,4.32455144692006,4.34164690655326,4.30490870603427
"FBgn0031170",5.95067334483263,6.0728367424896,6.14757417804618,6.07354992771583,5.9790999108595,5.88556351539757,5.71008417335912
"FBgn0031171",5.59737439977279,5.67270274111207,5.70417055080397,5.59321604336093,5.54613135565036,5.56550476873358,5.73799814464827
"FBgn0031174",6.38303723043896,6.33104888793591,6.36488187341392,6.76635285323964,6.93858510892754,6.96789261808919,6.74064429334639
"FBgn0031176",10.2522212025806,10.2011974525854,10.1925579379904,10.325670026434,10.3510296212936,10.2768758948645,9.93315091554841
"FBgn0031182",4.05581023996389,3.62094653665372,3.28151144472681,3.04939899794563,3.04337036976888,3.02958699711773,2.96759914522107
"FBgn0031183",4.75502168888787,4.72902511036965,4.74696415853398,4.9573362534619,5.05468939484499,5.08608294809135,5.01604257126884
"FBgn0031184",5.03950623281315,4.77458749156508,4.53911908184802,4.27289693194738,4.29906708444823,4.45652455600075,5.01146773659207
"FBgn0031187",7.26988468505206,7.25031694123906,7.23956009122787,7.25476184386158,7.26402112866982,7.26349732177316,7.24227080815779
"FBgn0031188",5.05339062657756,5.12493322259263,5.17670177536405,5.18886486249972,5.17439720128694,5.1639363561165,5.15464703819744
"FBgn0031189",2.70177749493037,2.59921959150479,2.57813976900775,2.87430466259874,3.0354752521611,3.10377971012403,3.04929002910751
"FBgn0031190",6.673593171676,6.81331175604923,6.89948963849667,6.83188624776909,6.75640898779743,6.70667560143563,6.66663290463175
"FBgn0031191",5.44465759475011,5.45255909537615,5.45740928788951,5.46146357702591,5.47617051615899,5.50840317346457,5.60636489883935
"FBgn0031194",4.87000817021859,4.84264301316748,4.85804677827156,5.05431221588446,5.13656547964153,5.14580584896469,5.01847721843176
"FBgn0031195",3.5557942792179,3.48348275031999,3.45108376527942,3.54985429330873,3.60159734436822,3.60352558855147,3.50566420072138
"FBgn0031197",-0.321761289228967,-0.0635889144107421,0.0973131610471354,0.0234473268949805,-0.0136807795607757,0.0765150822509332,0.515903892075921
"FBgn0031201",3.91460433412894,4.04114791944322,4.12152823249378,4.07445303216985,4.01321820847183,3.97229819219224,3.93816577193088
"FBgn0031208",3.98336856703692,4.0884783412016,4.13674133176444,4.00432043577947,3.94229131816848,3.95925473590907,4.15313565509146
"FBgn0031213",5.77134301754361,5.73921179142102,5.76746424899522,6.05291936679329,6.16450296747237,6.16369662742546,5.93877287436694
"FBgn0031214",1.70185594578074,1.72204526067558,1.76509405680385,1.92976798866356,1.98513204694439,1.98175368389354,1.86009252587127
"FBgn0031216",5.18936298843022,5.24357256433597,5.27777213246428,5.25782496785684,5.23477838073605,5.22402259867414,5.22972504565602
"FBgn0031217",4.95701584908219,4.78807172479703,4.68936949951364,4.80587792126834,4.91712428786,4.99280068630017,5.06282606393776
"FBgn0031219",0.123441157883386,0.115041878705063,0.1338386746706,0.264334510185237,0.296404061689804,0.257426279558375,0.0405911157397229
"FBgn0031220",6.45480298031075,6.17744834472333,5.93815798833072,5.68137906077363,5.67862781543733,5.75998417038399,6.07246857264228
"FBgn0031224",3.67622150265764,3.67236859286234,3.70017748513259,3.86862140461497,3.92297112662237,3.90394498789447,3.72171676279629
"FBgn0031227",2.1242288932868,2.20659266593099,2.29633022321162,2.49654132126682,2.57930173149257,2.6338928093619,2.68872126179967
"FBgn0031228",6.59680015769401,6.4967208135142,6.42361331139667,6.38946334820206,6.37685002283076,6.33363271561887,6.18419650148104
"FBgn0031229",4.28249106041323,4.23969568643363,4.25049511351812,4.4809770655405,4.57921349191306,4.58904299283151,4.43177342588691
"FBgn0031231",4.39656219375566,4.30622032118655,4.26805971923018,4.41077028327063,4.49492794178095,4.52432602485509,4.46957688901625
"FBgn0031232",2.96348418599381,2.72359589738279,2.61858621708988,2.93460180554592,3.05047574080181,2.94456605113701,2.28880266501487
"FBgn0031233",4.78098166804677,4.70403424943337,4.69114350028754,4.91867081843993,5.01895640365858,5.02087996568283,4.82695315676943
"FBgn0031235",5.39870743058654,5.35339892809108,5.2977868670344,5.17329733323595,5.16474455345659,5.22697233671872,5.48628803364599
"FBgn0031238",3.79760186842988,3.66301412413223,3.62982994430355,3.97588462067146,4.14900297232691,4.18926706493711,3.99956777184993
"FBgn0031239",2.86474486820246,2.82522431939038,2.80596279992598,2.83561110815038,2.82378143939873,2.7569591877809,2.51598296055705
"FBgn0031240",7.61988341100612,7.68192009189223,7.69334506762152,7.52485248387755,7.46775319032155,7.50596826395264,7.77165695493164
"FBgn0031244",5.21411426425427,5.23128481174335,5.21504478384757,5.05988379253016,5.00703218007011,5.02436301963768,5.19757733286312
"FBgn0031245",5.48879390730274,5.44637383406321,5.41821133234011,5.4241895750082,5.43528329999376,5.4363286751083,5.41660844192993
"FBgn0031247",6.07142332579727,6.07266621068469,6.05470106804371,5.95582237825925,5.93481598482886,5.96932193127278,6.1464211338267
"FBgn0031248",2.77207410151492,2.64141007360813,2.73165796051543,3.78409018914506,4.26073380578058,4.39486002546859,3.97486902998176
"FBgn0031249",5.84026076531134,5.68323346655279,5.66218992391438,6.16943726651399,6.41618684966604,6.4773142585474,6.22319755036092
"FBgn0031250",2.56334214920604,2.48457725586384,2.43584344566167,2.47042749621049,2.50632939557942,2.52270774053223,2.51260129025348
"FBgn0031251",6.28692577009084,6.54880707723287,6.7190736507017,6.64851898647261,6.54101435267859,6.4765843590202,6.44757572480633
"FBgn0031253",4.24944225365094,4.29607924370656,4.34056484610531,4.41110712303508,4.42822835263154,4.42881038769624,4.39941167384045
"FBgn0031255",0.701512208603164,0.511498485995562,0.403553530823228,0.507420080613068,0.533122366566269,0.423243658122062,-0.0678257831438398
"FBgn0031256",6.01051362683129,6.06306385175236,6.18813721888954,6.69201157351069,6.86669907957359,6.86390103873341,6.51041056864805
"FBgn0031257",3.50617148187659,3.46560267168462,3.47111319790442,3.65268252245318,3.71189025479244,3.67700079857216,3.42118979582996
"FBgn0031258",5.48337566053151,5.34673341420195,5.2834401194916,5.45906343307182,5.55423290189212,5.56108207808831,5.39389885022317
"FBgn0031260",7.40498243023464,7.37894168472245,7.4223013540022,7.77910195017356,7.93472644349286,7.97506509011193,7.82512300103879
"FBgn0031263",3.92996175795431,4.08093114069732,4.1913974695367,4.2164038354909,4.17038100749973,4.11503443848273,3.99529742225522
"FBgn0031264",4.43416053366158,4.19290418780546,4.05103408992838,4.18155695656879,4.26574149103852,4.23980425271743,3.96074598376349
"FBgn0031265",5.77243103230835,5.81171021805207,5.827085835309,5.76620594173194,5.74622233948472,5.76873240565315,5.89840807637073
"FBgn0031266",5.05208428623543,5.06520346530446,5.08937708084112,5.17955582019164,5.21878918982098,5.23728256492157,5.23307881778391
"FBgn0031267",3.07967731127241,3.27505850643338,3.42285588182184,3.47895991411396,3.42079345886636,3.333048308945,3.11201125237498
"FBgn0031268",4.06524388576746,3.97771707730402,3.96383268941086,4.22398549806303,4.33239141636298,4.3211287537096,4.05888266816317
"FBgn0031270",1.40892684536425,1.12074450640527,1.00689212004767,1.49806379484476,1.76227708274331,1.81779371332006,1.5012020018699
"FBgn0031273",3.1117870365929,2.75813597423609,2.50278035892652,2.4677421938046,2.59260732531574,2.74047269904186,3.05885068251234
"FBgn0031275",4.0086356409674,3.95101854552592,3.92624256045341,4.01642680590499,4.07311086631112,4.09910131553696,4.0866897950321
"FBgn0031276",5.73603809509415,5.63077774694713,5.56199520724597,5.58313728355715,5.61314094927587,5.61604629109958,5.56344807401763
"FBgn0031277",4.44608054999133,4.43468909985884,4.52483078453495,5.13037657992278,5.45632637351788,5.67387696821407,5.88457692325253
"FBgn0031279",5.5309870339116,5.50089719141503,5.45591477478568,5.3317197811394,5.31899661135211,5.37846520982161,5.6358645918531
"FBgn0031281",3.0300282906797,2.92704212125638,2.89684468795983,3.13711354461001,3.26597834104961,3.30872140944513,3.21756498612713
"FBgn0031282",2.6723415494667,2.62594918965827,2.61314115525549,2.73478356707088,2.8156339429247,2.87381598452254,2.94068020652872
"FBgn0031284",2.97337463922878,3.00292756787152,3.04476913908543,3.16952827609947,3.21522443485052,3.22701318071302,3.184454139403
"FBgn0031285",9.25890399848495,9.23940772796835,9.24099439993023,9.32049572701259,9.34260392257779,9.31825140549684,9.1780402554404
"FBgn0031286",3.03719508421658,2.98912949327426,2.98630719271052,3.15148407654939,3.20938271364405,3.18162657820702,2.95608592334049
"FBgn0031287",3.37519639334755,3.50295979906595,3.59981962028777,3.6459420615959,3.62789836190737,3.60652744686005,3.56398533473779
"FBgn0031288",1.91385066569952,1.92825949694757,1.90954883327029,1.75101632429587,1.69720275307714,1.71396204846909,1.88670465892418
"FBgn0031289",3.00590814695272,2.85233282778467,2.80966785911062,3.15875225769536,3.30212991434501,3.26684959930584,2.83819894929136
"FBgn0031292",5.57771238821263,5.62478948974833,5.62920483711554,5.48168365662104,5.44005917585419,5.4886475117762,5.76386108036364
"FBgn0031294",8.65610554740844,8.67752418664642,8.71256810483644,8.82125614554296,8.84408279699895,8.81542666700516,8.65874559201757
"FBgn0031295",6.99637905188562,7.04965588828519,7.05482267082229,6.88546291746187,6.83069722941818,6.87091763542868,7.13948030168931
"FBgn0031296",3.36067223637393,3.48786228650426,3.55535167028048,3.43399680897016,3.34791140514749,3.31299837027712,3.35155813114569
"FBgn0031298",5.30354095797968,5.40487370435214,5.48630844673895,5.5525339727447,5.55616159344848,5.55442688981442,5.54504854190985
"FBgn0031299",3.65477268900794,3.6151536081018,3.58191017438477,3.55287177768384,3.55995415214095,3.58171902238927,3.65145018266342
"FBgn0031301",3.99710916846455,4.14664689438354,4.23657133199861,4.16487188936294,4.11192039536407,4.11888665517056,4.25758439823189
"FBgn0031302",1.00270878782343,0.888818656401634,0.778950170493811,0.609101287600674,0.587051965839751,0.626796614291862,0.821311762530109
"FBgn0031304",6.48460836050893,6.6599522343384,6.77902736915654,6.76677453728935,6.72019144099805,6.70422912125118,6.74144109173889
"FBgn0031305",6.44579132945578,6.49609179079121,6.44227044370285,5.90918496322901,5.63886578791639,5.50103367512309,5.49547473518188
"FBgn0031306",6.28140804838093,6.61403731484431,6.90587319342675,7.25856873038337,7.31288566856339,7.29052105186911,7.11051252556647
"FBgn0031307",4.19457293635859,3.6936561664818,3.32252458227059,3.20204990725261,3.31805395417701,3.45188601217993,3.72593906861102
"FBgn0031309",2.42068902046245,2.48761715972102,2.54963523920146,2.64011663788896,2.65988136752846,2.65890936341476,2.61910690852057
"FBgn0031310",4.56989587018398,4.53528851685578,4.53606209315366,4.67571656448195,4.73471543437064,4.73577571747797,4.62189040647215
"FBgn0031312",3.34022270585096,3.24489911039209,3.25104076884475,3.65611339490061,3.82145710151034,3.81409647281221,3.45441599214878
"FBgn0031313",6.3431073237651,6.30550370952699,6.27355978803222,6.2407478005665,6.23945387877266,6.24685901433918,6.276800915368
"FBgn0031314",2.80282928839165,2.6805258650049,2.63447448554304,2.86219641208416,2.99430682567411,3.04590841756989,2.98227171820056
"FBgn0031315",2.90583665233214,2.7335268859381,2.66545554469196,2.95657492929447,3.10843300564573,3.13034120090084,2.90878522578335
"FBgn0031317",3.88543589029072,4.30921434984147,4.57478512557192,4.41546595551599,4.24752610677377,4.19284849552298,4.32881990244703
"FBgn0031318",5.83297458078234,5.8335846632727,5.83991767572383,5.86361631755697,5.85251445426814,5.80942793076719,5.66209136879244
"FBgn0031319",6.05319739110038,6.02743280721441,6.01869808743541,6.06291272053355,6.0708249594971,6.04126773831808,5.90835016983707
"FBgn0031320",4.29624433205768,4.17444972805674,4.1188786644741,4.27917827823075,4.36332685364806,4.36491436251407,4.19949080954191
"FBgn0031321",2.27831405537209,2.33115447701528,2.41588423831017,2.69683923133155,2.80321452005731,2.83140365293583,2.73453926405182
"FBgn0031322",5.40414312014798,5.4726629446142,5.54670927086906,5.68847089303015,5.70534144606854,5.65735519929462,5.4386248515594
"FBgn0031323",5.61867256524531,5.67318202127021,5.67820198013701,5.49822733712082,5.42932013003731,5.44778460794728,5.65884578503795
"FBgn0031327",5.85924832399016,5.71790125878388,5.62872430493516,5.68471739010975,5.75431744523068,5.79989376771868,5.83513314080845
"FBgn0031331",3.0258494713904,3.09424345315186,3.14459316006802,3.16383246966959,3.15830202473323,3.16026952265219,3.18202238526996
"FBgn0031332",5.3502606283874,5.42379569571845,5.43761802802808,5.24100461126671,5.17752360483559,5.22948004417874,5.56227828682127
"FBgn0031333",5.70018360432015,5.74100817740229,5.75671249416845,5.69618878856466,5.6850957542919,5.72738490695338,5.91728819951054
"FBgn0031335",6.1150048152464,6.15054882948864,6.14234202293759,5.96493598313919,5.90797217173332,5.942225703316,6.1908800389168
"FBgn0031337",4.85004730502005,4.88506234913095,4.87882990512436,4.70529763078964,4.63104224116526,4.62421168889631,4.74556538109101
"FBgn0031343",6.03528294385156,6.09362176423336,6.11323909638081,6.00493101540348,5.9693856753164,6.00445778912051,6.21507671949017
"FBgn0031344",2.55243319283834,2.53959815028556,2.55421441462268,2.69668805134606,2.7709357322645,2.81240328643229,2.82815663484169
"FBgn0031345",4.52316180966034,4.59567767799876,4.60214728210086,4.37267433018408,4.30701781880084,4.38030726051872,4.80116944440165
"FBgn0031347",8.40393221360602,8.44847381975731,8.45912318557668,8.35438128829401,8.32411249295592,8.36185582068759,8.57192609030921
"FBgn0031351",1.86219457967326,1.93244278304814,2.01305726630762,2.19649552081504,2.2508141789271,2.25164765855049,2.15087026648837
"FBgn0031356",5.41586285277711,5.5214485102377,5.59785958599085,5.61805317145565,5.6019275883793,5.59608258934557,5.60974672421377
"FBgn0031357",3.15465370513021,2.96495345212983,2.88203243254544,3.15062232585518,3.28528549111038,3.28034198350497,2.98644678305218
"FBgn0031359",6.4684459389931,6.40670381674547,6.41446888862937,6.69876807006403,6.8148672511537,6.81204767411254,6.5689551830908
"FBgn0031360",6.67965517801497,6.61793855446149,6.53414303042909,6.28278556533751,6.16839641701821,6.09499738361286,6.02965555319893
"FBgn0031361",2.53938794418146,2.49581262691227,2.51158334161097,2.77546686258483,2.89053655102243,2.90980012069394,2.75632703069059
"FBgn0031364",2.73580088623358,2.69024018324735,2.62170260027825,2.42654199710354,2.39525021056715,2.46479141606265,2.79772253710992
"FBgn0031365",2.5366347847797,2.68999652688016,2.75969893665313,2.5690967448494,2.49293491166399,2.54687497220551,2.91612517159474
"FBgn0031367",5.67876258308213,5.74601508623371,5.75153593452332,5.52698537832396,5.44367849458704,5.47220829010055,5.75182241615169
"FBgn0031372",5.16936500019867,5.26302066939332,5.28553999711263,5.05680397347395,4.97152304213417,5.0105359776847,5.3364329203458
"FBgn0031373",3.72753677773678,2.88169520804422,2.50106957756277,3.69700905183549,4.41743988105378,4.65854608819379,4.14510484874136
"FBgn0031374",7.12186308105213,7.09210485963254,7.06875554879182,7.04582758938738,7.03006565829054,7.00131645183604,6.91813170792745
"FBgn0031375",1.49776583429159,1.56360928722079,1.64272537871553,1.8063315827781,1.79700710525925,1.67307797232325,1.20757084450957
"FBgn0031377",3.89453931864769,3.74254923062429,3.67694154762264,3.90532421001902,4.03509600617581,4.06823003392659,3.93530593928735
"FBgn0031378",3.99840922917354,4.07982542834011,4.1465000391717,4.21304844294986,4.23347572235861,4.25952747804974,4.32524804669794
"FBgn0031379",6.08403385051976,6.08314988975871,6.08346157783524,6.09151067439271,6.10034162604318,6.11273177948088,6.14393649619953
"FBgn0031381",6.08787427043128,6.06277824021672,6.07190718827121,6.21732819319222,6.26750406537368,6.2487702493047,6.07496674789116
"FBgn0031384",6.36948290728338,6.30071359005389,6.28515360880549,6.46768989290861,6.55384231047936,6.56477460365093,6.43451617841623
"FBgn0031388",4.37477318414369,4.49347973834877,4.54689413732953,4.39316138820594,4.32559479644515,4.35355324318843,4.60218211620854
"FBgn0031389",2.61214976920884,1.99517829660975,1.58585969263887,1.72954568420321,2.02239155576915,2.27871784485855,2.67963519159632
"FBgn0031390",5.2854141485843,5.31309510612423,5.34559195875519,5.422416908017,5.44629176507855,5.44834565650231,5.4105358173017
"FBgn0031391",3.84905479550123,3.77964887216537,3.74802457215468,3.8479196825062,3.91567681677662,3.95289492927721,3.96219931693386
"FBgn0031392",6.92905011081485,6.96883003252541,6.99106299802451,6.97144776755082,6.9752835156666,7.01667819394688,7.17354616044325
"FBgn0031393",1.00431089174544,1.29263219713704,1.46774522953891,1.33651960537003,1.2313979580086,1.2325621776049,1.45776167421612
"FBgn0031395",3.00872970675555,2.95185172778513,2.91785808488601,2.94864883289733,2.97475995775239,2.98229730955332,2.95777861866386
"FBgn0031397",4.92743815731251,5.1336694127041,5.34517444751664,5.74273780985348,5.85359434677158,5.86374955235964,5.69414626324588
"FBgn0031398",2.07099187501419,2.10248928703979,2.13982114665715,2.23301451672743,2.26986663419201,2.28867493718326,2.29124388111328
"FBgn0031399",4.66681831093639,4.74287464037174,4.80477368383625,4.86052385459608,4.86875840268633,4.87460481927382,4.88476934045839
"FBgn0031401",6.70084651183596,6.77571110217248,6.81531352297845,6.74581323854147,6.70111502765174,6.69203816578607,6.74802075679372
"FBgn0031403",2.44456615452474,2.39835213295842,2.39914777697469,2.58204467175352,2.65499243172497,2.6465712302423,2.46736834422082
"FBgn0031407",5.16209430823908,5.21314597080448,5.2254763182527,5.09475982495895,5.03331937822391,5.02682586454846,5.12493127733371
"FBgn0031409",4.32778790845317,4.12224904569274,3.9929153263833,4.05507861354529,4.10665364915176,4.08017489261633,3.86499044772713
"FBgn0031410",6.15934558000728,6.22331835517575,6.24410001324749,6.11809785365198,6.07024377470611,6.09517485019575,6.29050731513674
"FBgn0031412",0.0300301994017841,0.23844081031846,0.477669487386685,1.01740276440946,1.16717400392714,1.14843757556396,0.78859241111272
"FBgn0031413",2.43577169799734,2.57363906241428,2.69375056516201,2.8337394939048,2.85118350959277,2.83585362087363,2.74744191051978
"FBgn0031414",6.38443342840996,6.11665480233239,5.94240303004128,5.99786681773418,6.06989519947476,6.06654907111572,5.89904484675533
"FBgn0031417",6.10526066635098,5.9636425824607,5.75918717322573,5.15788396159334,4.97563122435081,5.00205732903879,5.45927347648127
