"","logFoldChange.t1.t0","logFoldChange.t2.t0","logFoldChange.t4.t0","logFoldChange.t5.t0","logFoldChange.t6.t0","logFoldChange.t8.t0","logFoldChange.t10.t0","logFoldChange.t12.t0","logFoldChange.t14.t0","logFoldChange.t16.t0","logFoldChange.t20.t0","logFoldChange.t24.t0","logFoldChange.t30.t0","logFoldChange.t36.t0","logFoldChange.t42.t0","logFoldChange.t48.t0"
"FBgn0038719",0,0,0,0,0,0,0,0,0,-1.85087523264906,-2.6970747508529,0,0,0,-2.03323206950955,0
"FBgn0038733",0,0,0,0,0,-1.19929798302544,-1.34553281976087,-1.66203344423219,-1.8073882176633,0,1.25747156469725,0,0,-1.5094436170411,1.64056233180994,0
"FBgn0038790",0,0,1.3309408869197,1.88009185168563,1.07964851992734,0,1.20550865088152,1.36347456362725,1.81241030366167,1.54578498121739,0,1.59037994885405,1.51377708775511,1.87088456838361,1.5841992905991,1.56006827270925
"FBgn0038846",0,0,0,0,0,0,0,-1.00005386243807,-1.09225461273896,0,0,0,0,0,0,0
"FBgn0038849",0,0,-1.06038057436651,0,-1.09950943758044,-1.27746614547365,0,-1.11675479714519,-1.2835294579163,0,0,0,0,-1.04239363295294,0,0
"FBgn0038850",0,0,0,0,0,-1.08615786829627,-1.30159652798111,-1.25197280698565,-1.38131810615706,-1.50255675229047,0,0,0,-1.78407497679917,0,0
"FBgn0038894",0,0,-1.2902051252755,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0038914",0,0,-3.46975818210224,-3.2313559337799,-3.53093587402249,-2.4385214161993,0,0,0,0,0,0,0,0,0,0
"FBgn0038973",0,0,-1.09735759111033,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039022",0,0,0,0,0,0,0,0,0,0,0,0,1.07304891241163,0,0,0
"FBgn0039040",0,0,0,0,0,-1.02826301534791,0,0,0,0,0,0,0,0,0,0
"FBgn0039044",0,0,0,0,1.07725935028735,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039073",0,0,-1.30970515110534,-1.3496724540352,-1.14267343183325,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039091",4.46405344506397,4.82208348961169,4.23496143702991,0,4.79685687073604,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039092",0,2.33526407498209,0,0,2.82217000317014,0,0,2.59581888528076,2.23114090695502,0,2.91194503721851,3.0981750664399,3.10414398912278,2.33358627664427,0,2.68453956517296
"FBgn0039102",0,0,0,0,0,0,1.12559675432808,0,0,0,0,0,0,0,1.24038326612393,0
"FBgn0039107",0,1.16459720329258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039151",0,-1.37404693128699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039154",0,0,0,0,-1.09325007321773,0,0,0,-1.12341481656697,0,0,0,0,0,0,0
"FBgn0039196",0,0,0,0,0,0,0,0,0,0,-1.33936657334341,0,0,0,0,0
"FBgn0039202",0,0,0,0,0,0,1.29475091678187,0,0,0,0,0,0,0,0,0
"FBgn0039296",0,0,1.52027345016148,1.3844416540824,1.308349988897,1.18365348101086,1.25640111099002,0,0,0,0,0,0,0,0,0
"FBgn0039298",0,-1.49317424719832,-2.70294006706521,-2.6857757316214,-3.09696143953847,-3.32683210347046,-2.77245611089848,-2.1867807641652,0,0,0,0,-2.13553489791266,0,0,0
"FBgn0039299",0,0,-1.80518823859287,-1.53538097331673,0,-1.95789374489015,-2.34324413876039,-2.16477009398388,0,0,0,0,-1.83358029912195,0,0,0
"FBgn0039307",0,0,0,0,0,-1.00860910219069,0,0,0,0,0,0,0,0,0,0
"FBgn0039310",0,1.44623953769633,1.20172622004487,1.28938928522673,1.2017217389219,0,1.14556371328827,1.42941098267685,2.11020635309233,1.40671645780102,0,0,1.01561806276206,1.64380019091598,1.35199338523308,0
"FBgn0039312",0,-1.01236650184231,0,0,0,0,0,0,0,0,-1.23400648212889,0,0,0,0,0
"FBgn0039313",0,0,0,0,0,0,0,0,0,0,-1.54459146819362,0,0,0,0,0
"FBgn0039315",0,0,0,0,0,0,0,0,1.46532054301927,1.15254863528409,1.19666821405103,1.07542811794437,0,1.17474349532843,1.27842648906371,0
"FBgn0039316",0,0,2.20230310459482,0,1.95384990410838,0,0,0,2.04855716549419,0,0,0,0,0,0,0
"FBgn0039319",0,0,1.99244848018978,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21096918033349,0
"FBgn0039324",0,0,-1.26795917093449,-1.05806370480185,-1.3795673037331,-1.19220319812749,-1.24571163674646,-1.51357687127427,-1.67486411002249,0,0,0,0,-1.55792062924523,0,0
"FBgn0039325",0,0,0,0,0,0,-1.14469818205297,-1.49424265292008,-2.19778156506071,-2.08998756683777,0,0,0,-1.71929177563129,0,0
"FBgn0039342",0,0,0,1.74148544169609,0,1.08415983929089,1.40623577341176,1.58758321554336,1.94417970385686,1.75347076447976,1.42718915069574,2.1976283579421,2.00071181919558,1.90948607855738,1.87525834237558,1.62218236201722
"FBgn0039453",0,0,0,1.21943519312763,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039470",0,2.21919528426879,0,0,2.1206252998223,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039471",0,0,0,0,0,0,0,0,0,0,0,1.69736605826308,0,1.67904086738176,0,0
"FBgn0039495",1.66718930060077,1.52968570706317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039521",0,0,0,1.10363660360266,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039593",2.33407023039325,2.96663003112765,2.85433665732313,2.6630685256049,2.37341757573317,2.1664085402976,2.24382118258455,2.51034799437362,2.6832220142456,2.17471242316135,1.9235090102061,0,2.70630955175734,1.85867397349963,2.17012890270212,0
"FBgn0039611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33549783208171,0
"FBgn0039612",0,0,-1.08013121266431,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039629",0,0,0,0,0,1.15668689047197,1.1689136186413,0,0,1.20548912855567,1.39392640216314,0,1.3256792357555,0,1.19762524676418,0
"FBgn0039665",0,0,0,1.67569895977243,1.54737141865264,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039666",0,0,0,0,0,7.69515731305056,8.08192013433973,8.24198718010605,0,0,0,0,0,0,0,0
"FBgn0039756",0,1.00011994801091,0,0,0,0,0,0,0,0,0,0,1.01005523610727,0,0,0
"FBgn0039759",3.21895474701371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039768",0,0,0,0,0,0,2.50442030872269,0,0,0,2.63868937186836,2.75132785144133,3.16801042231077,2.82628405657772,3.30237938614548,3.68781278186849
"FBgn0039769",0,0,0,0,0,0,2.23564712051712,0,0,0,0,2.35993995613916,2.54018652225774,0,2.40844462542647,2.93730091915632
"FBgn0039777",0,0,0,0,-1.11210256898556,0,0,0,0,0,0,0,0,0,0,0
"FBgn0039849",0,0,0,0,0,0,0,1.06218309290434,0,0,0,0,0,0,0,0
"FBgn0039872",0,0,0,0,0,-1.12332556964127,-1.06535419835624,-1.49992513423238,-1.79171912902431,-1.22469564922998,0,0,-1.11420760872841,-1.30027474516065,0,0
"FBgn0039873",0,-1.26985530329028,0,0,-1.03516666424181,-1.3005651248284,-1.52385113354364,-2.24251562538941,-3.27514193381044,-2.07356938538944,0,0,0,-2.46566269419707,0,0
"FBgn0040001",-1.60918726501186,-1.45110535060943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0040069",0,0,0,0,1.0160201899928,1.32928486842005,1.48004681823957,1.41176480594854,1.794974590685,1.16142543209277,0,0,1.17382866470793,1.5771665673248,1.06018591830022,0
"FBgn0040250",0,0,0,0,0,0,0,0,0,0,0,1.14112018455939,1.03116187527963,1.02431639602427,0,0
"FBgn0040255",0,0,0,0,0,0,-1.32130432195152,0,-1.53228415761515,0,0,0,0,-1.73180280680071,0,0
"FBgn0040256",0,0,0,0,0,0,0,0,1.18314480719407,1.08087462578097,0,0,0,1.20822308806307,1.23464946299171,0
"FBgn0040257",0,0,0,0,0,0,1.46868204395438,1.22292823664443,1.66578908191841,1.18371354919158,0,1.50611018443178,1.71413403288579,1.93415933615524,1.47476719925647,1.35562802414465
"FBgn0040290",0,0,0,0,0,0,1.11863432506131,0,0,0,0,0,0,0,0,0
"FBgn0040342",0,0,0,0,0,0,1.10286666546545,1.2645065812095,0,0,0,0,0,0,0,0
"FBgn0040582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74182421921741,0
"FBgn0040609",0,0,0,-2.0145549624371,-2.07185508741537,0,0,0,-1.97577268527121,-2.28547847322863,-2.39012157907058,0,-1.7977207874498,0,-2.36273122178037,0
"FBgn0040629",0,0,0,0,0,0,0,1.05847790805846,1.33908019723465,1.13602915190813,0,0,0,1.33774153257502,0,0
"FBgn0040653",0,1.827858726425,2.4201009047085,2.77491380774644,2.63985536121779,2.89778570302763,2.61507134201666,2.06475591369423,2.00437731100495,2.23262802860407,2.49793485528007,0,2.82331449196643,1.65503458732977,2.35031433174913,0
"FBgn0040688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12299848101227
"FBgn0040732",0,0,0,0,-1.20094799297495,-1.17674220771367,0,0,0,0,0,0,0,0,0,0
"FBgn0040734",0,0,0,0,2.09950903625865,0,0,0,0,0,0,0,0,0,2.41051206432843,0
"FBgn0040735",0,0,0,1.84230377474382,1.82588920760995,1.9317674208463,2.35829395781692,2.02012716763465,1.91323787975835,2.00874586565866,2.04125222721501,0,2.05387482145346,0,1.78861847679194,0
"FBgn0040736",0,2.60093792397086,2.92921216586184,3.02437234272962,2.727739170589,2.7932939128742,2.58628291821012,1.95761066392869,2.17079602071308,2.32197887799726,2.43014935877929,0,2.65134662377706,0,2.24776980645859,0
"FBgn0040765",0,1.0539042949803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0040813",0,0,-1.08796299965993,0,-1.08623718673512,0,0,0,0,0,0,0,0,0,0,0
"FBgn0040843",0,0,-1.01843234127076,0,-1.18905296251325,-1.09851341268636,-1.13014202468728,-1.51988517328722,-1.61215294606906,-1.01296964123996,-1.11646820141709,0,0,-1.48707914777206,0,0
"FBgn0041156",0,0,0,0,0,0,0,0,0,0,1.34707635908635,1.32650632178213,1.32293985926098,1.33723322159874,0,0
"FBgn0041182",0,2.08904789897261,2.02641876097992,2.01246381490544,2.4145167446738,2.92120604410127,2.81096022544252,2.47680029158603,0,1.84220094389002,2.34041790611323,0,2.86103679181226,0,0,0
"FBgn0041184",0,1.61812616196274,1.57502602079804,0,1.87448053802436,0,0,0,0,0,0,0,0,0,0,0
"FBgn0041579",5.83019127603011,6.44291596460179,6.64088230234246,6.77686428745448,6.55666480276325,6.41236952132631,5.56943994787131,6.25250848586394,5.16031287716724,5.08521127723091,6.47085241598701,0,6.43344984320658,5.29982656637639,5.86399907392764,5.23754177877595
"FBgn0041581",5.17151585365746,5.90889932801247,5.43179233961115,4.90198055796827,0,4.83677868467895,0,0,0,0,4.86705909132888,0,4.95631840590732,0,0,0
"FBgn0042086",2.38395570773455,2.61058270761819,1.55254336142299,1.48487122487276,1.46144170519068,0,0,0,1.58470210350773,0,0,0,0,1.82108627387396,1.51471328456691,1.63597722890187
"FBgn0042106",1.03904263817553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0042110",0,0,0,0,0,0,0,1.15604184508144,1.90718498514088,1.39111818852529,0,0,1.20432544082043,1.20606662318719,0,0
"FBgn0042201",0,-1.35373432699745,-1.32167935529166,0,-1.35721871230294,-1.68076426303472,0,0,0,0,0,0,-1.35968422172011,-1.32245141097046,0,0
"FBgn0043364",0,0,0,-1.26192389404156,0,0,0,0,0,0,0,0,0,0,-1.10799749795819,0
"FBgn0043470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19298079368057,1.34004206463448
"FBgn0043471",0,0,0,0,0,0,0,0,0,0,1.31970324942893,1.19912770392433,0,0,1.49894608934871,1.27085612906487
"FBgn0043578",3.43579258705453,3.73103798926568,3.46875063928388,3.67944592715868,3.265698360654,3.1037230309229,3.1780312813544,3.46645363000327,0,0,3.55605265668307,0,3.51618402606202,3.05236620553196,3.39068133640098,0
"FBgn0043783",0,0,0,0,-1.53141465180684,-1.4725834804323,-1.033655144578,-1.15936048606343,-1.09189940826914,0,0,0,0,0,0,0
"FBgn0043799",0,0,0,0,0,1.05920023074589,0,0,0,0,0,0,0,0,0,0
"FBgn0044011",0,0,0,0,0,0,1.38389449056553,0,0,0,0,0,0,0,0,0
"FBgn0044048",0,0,0,0,0,0,0,0,0,0,0,0,-1.00437983378755,0,0,0
"FBgn0044812",0,0,0,0,0,0,0,5.16953317223496,0,0,0,0,0,0,0,0
"FBgn0046689",0,0,0,0,0,0,0,0,0,0,0,0,0,1.62315554090615,1.29053016361658,0
"FBgn0046875",0,0,0,0,-1.43177847003369,0,0,0,0,0,0,0,0,0,0,0
"FBgn0046999",1.44903375529566,1.52592488796319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0050025",0,0,0,1.15006120376278,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0050026",0,1.88570292708967,1.88573988948959,0,0,1.92395188957509,0,0,0,0,0,0,0,0,0,0
"FBgn0050031",0,0,0,1.14628950062341,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0050033",0,0,0,0,0,0,0,0,0,1.21812460460271,0,0,0,0,0,0
"FBgn0050042",0,0,-2.09216964378595,0,-2.03998939745166,-2.48969445737293,0,0,-2.18590878840973,-2.25065099008909,-1.83730927615985,0,0,0,0,0
"FBgn0050049",0,0,0,1.0790800933168,0,1.03242630025047,1.19503809540287,1.27001421677076,1.51293731662934,1.31207505063297,1.11473550968423,1.44663851928495,1.75116746091271,1.52800473984066,1.43183434823549,1.33124157715273
"FBgn0050052",0,0,0,0,0,1.11776419587944,1.22565750249776,1.30297657606382,1.07109900245378,1.20740769101822,1.21089421719868,1.14901923510248,1.21179396590928,1.21697955378879,1.28355391710294,1.3048047158879
"FBgn0050091",0,0,0,0,5.25308461598732,5.13858542891563,5.84356311370478,5.1309318141028,5.12439021905776,4.84877944674524,0,0,6.23264993781364,0,5.29646161081433,0
"FBgn0050098",0,0,0,6.6301355968812,6.79649326794487,0,0,0,0,0,0,0,0,0,0,0
"FBgn0050151",0,1.02678752325375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0050160",2.38383766905757,2.61082324003997,1.5531312411743,1.48545910462407,1.46202958494199,0,0,0,1.58528998325904,0,0,0,0,1.82157149458502,1.51555293373261,1.63634254337291
"FBgn0050360",0,0,0,0,0,0,0,0,0,0,1.83996891501802,1.91530962628432,2.07183358485311,2.15940255183386,2.2197343969619,1.85717668325605
"FBgn0050489",0,0,0,0,0,0,0,0,0,0,0,0,0,1.01667961831004,0,1.02567047889905
"FBgn0051041",2.07783634898686,2.81771830997359,2.09977886796419,2.30760049863964,1.92106493939732,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051053",0,0,0,-1.74489253724569,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051087",0,0,0,0,0,0,0,0,0,0,1.5712351158035,1.6469192956709,1.69686383120816,2.38932887275949,1.87937851668812,0
"FBgn0051089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82794955679341
"FBgn0051091",0,0,0,0,0,0,0,0,3.11287971522329,0,0,0,0,0,0,3.87735087429029
"FBgn0051092",0,0,0,1.1019558354926,1.31749847286147,1.29842631525218,1.45655109503325,1.33260989969102,1.19536771630649,0,0,0,1.19409717640177,0,0,0
"FBgn0051104",0,0,0,0,0,0,0,0,1.35507556883908,1.70300469241651,1.70923758109095,1.72244835567868,1.38895579741644,1.56884044467554,2.31597390551428,1.33423654321206
"FBgn0051106",0,0,0,0,0,0,0,1.03564337467645,1.07566704501239,0,0,0,0,1.37326512328991,0,0
"FBgn0051148",0,0,0,0,0,0,0,0,0,0,0,0,2.11885464418495,2.01564259291978,2.34801339405559,2.2249012351476
"FBgn0051157",0,0,-1.33957551331902,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051189",0,0,0,0,0,-1.05279092180988,0,0,0,0,0,0,0,0,0,0
"FBgn0051205",0,0,-1.06004118844329,0,0,0,0,0,-1.00532425795012,0,0,0,0,0,0,0
"FBgn0051259",0,0,0,0,0,0,0,0,0,0,1.46952608782463,1.50355711393589,1.36768609335504,0,0,0
"FBgn0051272",1.27004430096053,1.06883856235326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051274",0,0,0,1.48972550884873,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051288",0,0,1.10607533628134,0,0,0,0,0,0,0,0,0,0,0,1.11974080106368,0
"FBgn0051300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26675651607893,0
"FBgn0051321",0,0,-1.00146666386898,0,-1.12320837082706,-1.22832330541909,-1.07793083416471,-1.26466923518506,-2.01951532522002,-1.5776835560377,0,0,0,-1.47571439771258,0,0
"FBgn0051324",0,0,0,0,0,0,1.09953631947577,0,0,0,0,0,0,0,0,0
"FBgn0051354",2.61264089555429,1.64597307498589,0,0,1.57366953973124,0,0,0,0,0,0,0,0,0,0,0
"FBgn0051438",0,0,0,0,0,0,0,0,0,0,1.3767429214811,0,1.47714510292781,0,0,0
"FBgn0051463",0,0,0,0,0,0,0,0,0,0,0,0,2.11458371408443,0,0,2.41295044618128
"FBgn0051562",0,0,0,0,0,-1.35907332312303,0,0,0,0,0,0,0,0,0,0
"FBgn0051636",0,0,0,0,0,0,0,0,0,0,0,1.30883042247351,1.17205689956939,0,1.25870964620274,1.38403530568956
"FBgn0051720",1.20625787074618,1.34539867446414,0,0,0,0,0,0,1.16875515912424,0,0,0,1.21059235834931,1.3217426957892,1.24423296714637,0
"FBgn0051778",0,0,-1.24175980666551,0,-1.39576656951058,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052072",0,0,-1.34270647789875,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052185",0,0,7.15111555090809,7.8535635406159,7.6794135951403,8.50419372679185,7.61646518630061,7.78432506047615,6.53546768704506,6.29366426541911,8.22934281249229,0,8.77542757271398,0,7.43509098849525,6.51650165319854
"FBgn0052191",0,0,-1.22207877958031,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052194",0,0,-1.51676426744596,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53425605532074
"FBgn0052251",0,0,0,2.07073849009754,2.10548447538834,2.83254062013819,2.91920858357253,1.98971914159002,0,0,0,0,0,0,0,0
"FBgn0052274",3.47065794781113,0,0,0,0,0,0,0,0,0,3.8430507141208,0,4.05783436915027,4.40296879585294,0,3.75431661996153
"FBgn0052279",0,0,0,0,3.28485099797601,3.13820200855771,0,0,3.95476311657591,0,2.87618383922901,0,3.38101363475872,0,0,0
"FBgn0052282",0,0,-1.10806482092691,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052283",0,0,0,0,0,0,0,3.39862852943743,4.1839115434295,0,3.75931025386312,0,4.29793994711484,0,0,0
"FBgn0052284",0,0,0,0,1.67850193530755,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052302",0,0,4.77880284994291,0,7.06909703671182,0,0,4.78353708577374,0,0,4.88683071467105,0,5.21140931649144,0,0,0
"FBgn0052512",0,0,0,-1.18516207159397,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0052553",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0370716875577,0,0
"FBgn0052669",0,0,0,0,0,0,1.05611656585432,1.11343388875819,0,0,0,0,0,0,0,0
"FBgn0052702",0,0,0,0,0,0,0,0,0,0,0,1.10478552691651,1.11299561178706,0,0,1.01521968861966
"FBgn0052750",0,0,0,0,0,0,1.2976790010256,1.608421744215,1.19753665649327,0,0,0,0,1.72611413165583,0,0
"FBgn0052751",0,0,0,0,0,0,2.09117089440297,2.30504692003054,2.35855419854207,1.88868587189364,0,0,0,1.92126110223346,0,0
"FBgn0052984",0,0,-1.45194498539305,0,-1.15545359001281,-1.27953714967173,-1.28929148771307,-1.19492380000225,-1.06545323723503,0,0,0,0,-1.13801916222929,0,0
"FBgn0053138",0,0,0,0,-1.15360089469109,-1.12816352588258,0,0,0,0,0,0,0,0,0,0
"FBgn0053192",0,0,1.34983011982709,1.8351315643702,1.49971815597213,0,0,0,0,0,0,1.41871832903415,1.38135600786451,1.58390940496482,0,0
"FBgn0053265",0,0,0,0,1.80091766260285,0,0,0,1.75281526806649,0,1.41848459883145,0,0,0,0,0
"FBgn0053300",1.47608395590456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0053301",2.32582588569846,2.8950179990733,3.14165987609946,2.04991936962241,2.31572296952939,0,0,0,2.33732943919953,0,0,1.96064733131107,0,2.33955088628684,2.09962989151448,0
"FBgn0053302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47457698362178,0
"FBgn0053306",0,0,0,0,0,0,1.85932422132946,1.66589967065327,1.73199614707597,0,0,1.64043553412056,2.08609447153236,1.84413206916728,2.03470418922996,1.97041620858927
"FBgn0053329",0,1.32260007331872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0053337",0,4.66149878213619,0,0,5.04378486964222,0,0,0,0,0,0,0,0,0,0,0
"FBgn0053346",0,0,0,1.65899061973433,0,0,0,0,1.53805418194715,0,0,0,0,1.58378480859972,0,0
"FBgn0053348",0,0,0,0,0,0,0,0,0,0,0,1.03458372654419,1.22937831222042,0,1.13824095911421,0
"FBgn0053469",2.15282201019162,2.18423157610338,1.68694341124069,1.83140844889391,0,0,0,1.723551006183,2.26844228665723,0,1.63255321277207,0,1.71788178966276,1.99596220139489,0,0
"FBgn0053470",0,2.01645068271755,2.51171097127423,2.5667216256998,2.45713474089545,2.50015272093798,2.31565458189505,0,0,1.87642773673978,2.13673276581792,0,2.41462781045529,0,1.96674820296423,0
"FBgn0053503",0,0,0,0,0,0,0,0,0,0,0,1.00590479271245,0,1.03787237034059,0,1.05264823185446
"FBgn0053509",0,0,-2.05083672891086,-1.72333099255117,-2.30537651121476,-1.83765379855932,0,0,0,0,0,0,0,0,0,0
"FBgn0053510",0,0,0,0,0,0,0,1.57809706548311,1.28109813085057,0,0,0,0,1.59234484904928,0,0
"FBgn0053511",0,0,0,0,0,1.54134827944493,1.97036366418425,2.13662464310573,1.99515491049677,1.66819534111219,0,0,0,2.23188526783976,0,0
"FBgn0053514",0,0,0,0,0,0,0,0,1.1562691597712,0,0,0,1.07462315497567,0,1.35867343980017,1.12484948547417
"FBgn0053965",0,0,0,0,0,0,0,1.05288608393487,1.42496980425849,1.5174458015066,1.56548882410118,1.29711114432572,1.07291926634306,1.05227525307701,1.81283469455628,1.18777239743434
"FBgn0053966",0,0,0,0,0,0,1.00581018704808,0,1.03958462551581,0,0,1.08167831843556,1.42044024322586,1.15151141084142,1.21944861906233,1.16593492281141
"FBgn0054003",0,0,0,1.45788692096604,1.1905800489535,1.63228565421769,1.85977153699639,1.58226348868254,1.18009175139715,1.44026409440364,1.16837307323887,0,1.23124101966962,0,0,0
"FBgn0054010",0,0,0,0,0,0,0,0,0,0,0,1.01687757215816,0,0,0,0
"FBgn0054026",0,0,0,1.06647587765141,0,0,0,0,0,0,1.14670365865676,1.36509177122123,1.11250452323391,0,1.49162331829648,1.18210040693375
"FBgn0054040",0,0,0,0,0,0,0,0,0,0,2.98672012704846,2.92916313679049,0,2.80888200181224,3.25827133199185,3.25628258588777
"FBgn0054054",1.90598587134653,2.49283179637467,2.0951491676135,1.89595623424885,0,0,0,0,0,1.79559594157856,1.90883603952535,0,2.12988719924282,0,1.80075814969534,0
"FBgn0058068",0,0,0,0,0,0,0,0,0,0,1.13896860333075,0,0,0,0,0
"FBgn0058198",0,0,0,0,0,-1.0244175543713,0,0,0,0,0,0,0,0,0,0
"FBgn0061356",0,0,-1.24589022521682,-1.01183797069439,-1.43795923651856,-1.2422660812861,0,0,0,0,0,0,0,0,0,0
"FBgn0063449",0,0,0,1.2607810605345,1.01195469068878,0,0,0,0,0,0,0,0,0,0,0
"FBgn0063491",0,0,0,0,-1.12288920865038,-1.1900992641706,0,0,0,0,0,0,0,0,0,0
"FBgn0063492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13061245416946,1.149672192149
"FBgn0063493",1.00840979814821,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03928465630522,1.02451720122046
"FBgn0067102",1.27173787001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0067905",0,0,2.43548131186291,2.82648989931647,2.69727932223082,2.7952958951553,2.50533056575797,1.93261651409844,1.89262564045248,2.20459361958678,2.40149454287892,0,2.63786888579489,0,2.31201785916571,0
"FBgn0083970",0,0,-1.44128629350878,-1.23864268413687,-1.77913318720651,-1.95721374627391,-1.83999619521664,-1.36536772806338,0,0,0,0,0,-1.16941145839879,0,0
"FBgn0083981",0,0,0,-1.02041244257883,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0085205",0,0,0,0,0,0,0,0,0,0,0,0,0,1.34925429513889,0,1.2488729717811
"FBgn0085209",0,0,-1.8870919148684,0,-1.86792034388439,-3.66170296975633,-2.29665359288573,-2.7988038823139,-2.44101610667633,-1.57023185361466,0,0,-2.53174643920303,-2.88299172629074,0,0
"FBgn0085261",1.23802353532854,1.57773086295291,1.38302026713993,1.68179519042938,1.61776661470741,1.18523789896802,0,0,0,0,0,1.26873821811807,1.33226022452528,0,0,0
"FBgn0085317",0,0,0,1.08403516811379,0,0,0,0,1.18876568084855,0,0,1.06718445402608,1.07608075940068,1.21838809596374,1.20423367029425,0
"FBgn0085358",0,0,1.63596903777694,2.48331254100431,1.7280219128961,2.31563932390933,2.83005152592543,2.89847457259182,3.0584967799551,2.5755527120623,2.30039195808549,3.09233953043987,3.09003394825052,2.85738453024275,2.28934625404273,2.01670883885607
"FBgn0085360",0,0,0,0,-1.16556229951208,-1.03995546044438,0,0,0,0,0,0,0,0,0,0
"FBgn0085491",0,0,0,0,0,0,0,0,0,-1.0183850665741,0,0,0,0,0,0
"FBgn0086200",0,0,0,0,0,0,0,0,-1.03406433118117,0,0,0,0,0,0,0
"FBgn0086348",0,0,0,0,0,-1.0796371684471,0,0,0,0,0,0,-1.03145603157395,0,0,0
"FBgn0086359",0,0,-1.37143041522083,-1.65087328446175,-1.30628441348057,-1.43765668433952,-1.04135434655684,0,-1.073037112817,0,0,0,0,0,0,0
"FBgn0086408",0,0,0,0,0,0,0,0,1.46194027579938,1.51386310896484,0,0,0,1.28662071110714,1.31266602942849,0
"FBgn0087002",0,0,-1.43723844153289,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0243514",0,0,0,0,0,0,0,0,0,0,0,1.15653222925176,0,0,0,0
"FBgn0259113",0,0,0,0,0,1.07344635044972,1.19741148845318,0,0,0,0,0,0,0,0,0
"FBgn0259140",0,0,0,0,0,0,0,0,0,0,0,1.75754203372615,1.91073537900269,0,0,1.63642730794252
"FBgn0259164",0,0,0,0,0,-1.67200361533868,0,0,0,0,0,0,0,0,0,0
"FBgn0259229",0,0,-1.92001708622722,-2.00727184874072,-1.99200566525242,-2.70322190422418,-1.83872103602907,-2.20152876704073,-1.98542711392692,-1.7367724837635,0,0,-1.30968809730549,-2.20102102614222,0,0
"FBgn0259237",0,1.91100269190445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0259682",0,0,-1.24022209081748,0,-1.4117810395893,-1.18881198111207,0,0,0,0,0,0,0,0,0,0
