"","dat_smoothed.1","dat_smoothed.2","dat_smoothed.3","dat_smoothed.4","dat_smoothed.5","dat_smoothed.6","dat_smoothed.7"
"FBgn0000303",4.59248418947078,4.78545975595814,4.87402316737446,4.61938890160057,4.47866240999306,4.46052853906565,4.6758744932925
"FBgn0000307",4.58809918971195,4.80728037145088,4.92058453082773,4.7013633449461,4.56313472632494,4.53319675407506,4.69842348451352
"FBgn0000308",8.35992370007783,8.57129692968933,8.69893462031409,8.58416834043251,8.47144057064486,8.40946512458095,8.39811974339073
"FBgn0000316",4.4689318479338,4.35503560646563,4.28036372639568,4.30670681931737,4.35020545960713,4.3746255039256,4.37952148315841
"FBgn0000317",4.76673994935176,4.88021121010155,4.91275525092473,4.65429410921877,4.53547879652048,4.53387766975765,4.76731185234565
"FBgn0000318",6.13175906872246,6.16860372571414,6.21284477978236,6.31200984826159,6.32522540543544,6.28995202201658,6.12694757550991
"FBgn0000319",7.90869720733776,8.03128898658893,8.07514257836997,7.84752503693904,7.74286108632145,7.75118612293577,7.99609433628052
"FBgn0000320",4.4455913303943,4.37281663469927,4.30315176214127,4.21371443565937,4.23883165593738,4.33436316163371,4.65680507836551
"FBgn0000326",4.31464275243352,4.25068023978883,4.20979536451396,4.21925552873503,4.21907471609598,4.18339826895028,4.0406832188402
"FBgn0000330",4.17479305049846,4.18029812732635,4.18724172710354,4.21219582974938,4.23445458688039,4.26526110011761,4.34260147701006
"FBgn0000339",5.62916842175766,5.59301867551138,5.56370305631875,5.53683659784782,5.53085211216777,5.52385265303205,5.50652688306175
"FBgn0000346",6.96064432725291,7.02025772025916,7.02674755867619,6.83701199286416,6.76712023373941,6.79352044933165,7.03793574031655
"FBgn0000352",3.5438331826673,3.83058874491325,3.99058484375809,3.77318657064718,3.62342120977415,3.59604761719938,3.79719321915099
"FBgn0000355",1.75737904776399,1.71780440695116,1.7099892557743,1.81600533590807,1.85493423466468,1.83720516294538,1.68889676452362
"FBgn0000357",0.201599655335047,0.199590095154544,0.210930666739123,0.287878262044826,0.326306902744959,0.347183869936864,0.353247139041688
"FBgn0000370",7.35767231700996,7.46269670519181,7.48393429024903,7.20117031120479,7.0888392908355,7.11734977943707,7.45590416994487
"FBgn0000376",3.64822446288106,3.69592655195255,3.70796398821041,3.60209973762457,3.57747473422011,3.62980431674123,3.88618346639673
"FBgn0000377",4.44824095654619,4.40623168597471,4.39432411923271,4.49355586867384,4.54435915717922,4.5569623420342,4.50427232910181
"FBgn0000382",6.92070869104536,6.900465406645,6.86955812348369,6.78584875401794,6.78425430394392,6.83958579143704,7.05920656577019
"FBgn0000384",4.64751507612764,4.63840762007617,4.64426940117127,4.7209983814274,4.76710759718638,4.80185152047058,4.8469108525766
"FBgn0000394",4.17272084895257,4.11361312073454,4.06692372051477,4.0253674993359,4.00706697387345,3.97512739805985,3.88308787535793
"FBgn0000395",4.23483101796376,4.58127501168551,4.76384314884755,4.43401799733727,4.21560615441055,4.1549878828791,4.36375508963231
"FBgn0000404",5.0176461872132,4.98639941285735,4.9550253476115,4.90791976400532,4.91466734064881,4.95390220280222,5.09331210637555
"FBgn0000405",5.84982686473282,5.78590000702097,5.73835509302637,5.72563762320992,5.74881473903165,5.7820182138694,5.86381168175883
"FBgn0000406",9.23121788332751,8.67882799512408,8.17335272414896,7.43756870453901,7.22788996775621,7.12546177960882,7.11192630341623
"FBgn0000411",3.39480559546953,3.41796928624684,3.40204775045473,3.21852766457447,3.14039807242103,3.12805270260887,3.23485013540972
"FBgn0000412",6.61095649074463,6.53384321441487,6.47312440546447,6.43515987478381,6.4476818342136,6.47231333172302,6.54086619660379
"FBgn0000414",5.71029047824667,5.67810888511765,5.61603263113268,5.3912390197856,5.31808693430646,5.32599110571246,5.50000798452909
"FBgn0000416",9.84499574906845,9.89637141704197,9.90322322270084,9.7384350024749,9.6608631583667,9.64681079525393,9.74708090054366
"FBgn0000422",6.37776271056959,6.61194914179259,6.7341979052319,6.49670360038818,6.32774648033758,6.25199478146606,6.29857189588871
"FBgn0000426",3.61663545381122,3.48447281269054,3.40552860386651,3.47639946393967,3.53496799344151,3.54843655113959,3.47972404600855
"FBgn0000439",1.6669412611313,1.65374648262481,1.6503752997902,1.69089979569482,1.72488249210009,1.76062050808538,1.83334118183689
"FBgn0000442",0.700528165020541,0.899453316332124,1.02180092212079,0.950336405810822,0.905708442479374,0.95199339775641,1.23097868601867
"FBgn0000447",6.86104553961777,6.82042340220127,6.80457320590231,6.88106954058588,6.93330052055919,6.96796773342979,6.99920927478725
"FBgn0000448",2.91387459830875,2.79663241605833,2.75216547060703,2.94548335923904,3.01645320958907,2.96460493812764,2.61546290914181
