"","pvalue.t1.t0","pvalue.t2.t0","pvalue.t4.t0","pvalue.t5.t0","pvalue.t6.t0","pvalue.t8.t0","pvalue.t10.t0","pvalue.t12.t0","pvalue.t14.t0","pvalue.t16.t0","pvalue.t20.t0","pvalue.t24.t0","pvalue.t30.t0","pvalue.t36.t0","pvalue.t42.t0","pvalue.t48.t0"
"FBgn0035830",0.486199978987169,0.78560515379954,0.853559970184828,0.532806543214962,0.475841720188939,0.841220099354969,0.0894436777630092,0.14772675403236,0.00944914292468411,0.0222535385997271,0.0435971627048844,0.0163872501134677,0.104069500569463,0.058679041221568,0.0259866586655177,0.166220042558739
"FBgn0035831",0.165054429478465,0.0542230440474269,0.0575550039342167,0.00283609862939509,0.166225474617488,0.241843279766784,0.0123756789439566,0.14691564965522,0.0367845784981876,0.356599226109391,0.0242867701731231,0.0459343496492519,0.202310381527677,0.0473505539088038,0.128082334823079,0.320892481607457
"FBgn0035833",0.613951079813511,0.969839658694932,0.3672893052895,0.202081314217496,0.979738138696899,0.16931010766085,0.995973226072026,0.885919840714368,0.93899126025604,0.61530841574425,0.684985627259452,0.590637839385701,0.561883735380963,0.449907088316466,0.430009068384858,0.712765657665897
"FBgn0035838",0.690165150726193,0.707048422543971,0.363226684389297,0.825212361320877,0.902127671873038,0.890540547776643,0.532738904392365,0.566062925940497,0.0519993393194704,0.323315272003802,0.852662197612722,0.753744179359699,0.684355004921232,0.925092849721948,0.229318515858704,0.406686018707229
"FBgn0035839",0.512973278757342,0.283138414378998,0.492829848648993,0.138201977056214,0.611791528547359,0.569804247113901,0.536036406069826,0.58210267692106,0.230402379321621,0.391259782809712,0.856906832554509,0.177361362532278,0.491698954861756,0.64948232331609,0.301511921072628,0.866201720606679
"FBgn0035842",0.272863389183094,0.707171087996675,0.125855179518055,0.316725344177323,0.288524981025911,0.211947714354497,0.568294971218086,0.292642656625909,0.958663033250528,0.772920400731073,0.647532304171552,0.729217602341462,0.447953988660718,0.746028551256471,0.622909932782107,0.726283435052752
"FBgn0035844",0.299306793145672,0.70942643362602,0.969054901370488,0.0300948779074387,0.789400165752135,0.451073561552278,0.702380257896628,0.0180622070761988,0.178333969776481,0.83038496085525,0.332912235590619,0.0583086799405682,0.663570934628259,0.296634705846677,0.159983886935812,0.157905967770023
"FBgn0035845",0.9677754572749,0.989146967126362,0.505205610084823,0.117056402382671,0.883691375256777,0.89031756462152,0.123321950867811,0.111859402396951,0.217698209336547,0.970481037630074,0.908348216004856,0.0300115805977687,0.477859778044008,0.033946049388995,0.06624220287496,0.172764249727712
"FBgn0035848",0.975053143401622,0.136065844312983,0.0792393751272935,0.0125476440339535,0.0718422985989727,0.244623486478307,0.00877491238417643,0.00356945805672997,0.00276065302350853,0.00243487617481408,0.16298492896277,0.0503496886686466,0.000713544885153342,0.0174570551031081,0.013282536586391,0.0256476291137093
"FBgn0035849",0.935661321798256,0.47712912871191,0.253995565123021,0.850480271118106,0.626212290268485,0.644216285583533,0.297588400068444,0.135238898459808,0.0262572621406902,0.0642115778933228,0.0206566228255593,0.0152038949804903,0.276467951720627,0.11457775102532,0.00150321569784,0.00682071978239388
"FBgn0035850",0.951142147923197,0.279093819780844,0.682294855685413,0.364849605632347,0.945278366233479,0.232937330106448,0.770603929322108,0.33937556391921,0.290334049716203,0.416731373570479,0.353191898344172,0.269845725723752,0.228244921896609,0.538999392220931,0.147750308743386,0.0633865067438503
"FBgn0035851",0.411664398265734,0.714476191652767,0.78268320665475,0.189401192838004,0.581471148245846,0.935647530193587,0.441673404902928,0.275290590464171,0.510666229688846,0.9698296578688,0.407446697882461,0.204607266653918,0.433464256542644,0.232515947345767,0.610311628013282,0.271314667716526
"FBgn0035852",0.98597797508358,0.581121342602022,0.611981740811964,0.611054437180869,0.754255109474589,0.495727498890791,0.0826931162298708,0.0705221579904267,0.419541763777292,0.608494813694045,0.475680701317235,0.0464589810201024,0.0684222898962639,0.0435579218567409,0.0445887489893663,0.0367362200392835
"FBgn0035853",0.683533984665543,0.450428200439657,0.590484480910519,0.13576841659985,0.570969407052697,0.21210630704268,0.464733046143667,0.98505062602777,0.614189350523269,0.378443763434383,0.927745139553642,0.842216094419041,0.58344694819037,0.75326099642402,0.934716908955676,0.278254007061425
"FBgn0035854",0.650801731599508,0.688337921804102,0.110275404188493,0.00919779637036234,0.0592261865887057,0.00764696542130706,0.0215657392777825,0.0673744114051604,0.022633195085575,0.0746373552499678,0.850935655060984,0.524981956352005,0.0425611482320843,0.323162857771259,0.142146340943576,0.818293981316741
"FBgn0035855",0.904643276621444,0.422382591888791,0.966518792578906,0.237705087503906,0.680320112559691,0.927605433206857,0.123706684376491,0.0301605216287058,0.251765637691363,0.314614278602258,0.349440655505004,0.0471254325530983,0.120898939873234,0.0397646425265781,0.0422695158689144,0.0420547373209458
"FBgn0035856",0.834503545413335,0.769986729186229,0.959826892310289,0.837377810492469,0.133735315796207,0.757109384710434,0.0487810994345317,0.435868358920524,0.0439511035079995,0.566359716703279,0.188844522398806,0.036834301408868,0.157407843840446,0.260982763458278,0.666140502105885,0.199267252052303
"FBgn0035857",0.941142684563837,0.862985591660393,0.877322724829564,0.145442934154238,0.602817990974966,0.913608863817303,0.190805875361463,0.0310131686905071,0.0360340125668545,0.720288276473393,0.344141670989131,0.0685191356566737,0.118866754561916,0.025362303366882,0.0767465946172342,0.0492457399951371
"FBgn0035861",0.197646651409715,0.513156856861623,0.140181198118504,0.178709044261892,0.261448879614448,0.887913184407868,0.460066330301175,0.629363513925739,0.354498528572551,0.765269592627767,0.991362731044865,0.967012052154016,0.0265675078652891,0.890920324873242,0.0773863638519009,0.478594927749759
"FBgn0035866",0.947739694732166,0.523646897578459,0.266628367771879,0.774754362669743,0.862040037946615,0.633154618396397,0.237822279348467,0.173818313227866,0.422172565450768,0.848786862043578,0.601267211214494,0.0792915611938143,0.384043485956482,0.228744285085015,0.486270049162302,0.24539918416786
"FBgn0035867",0.514868709197945,0.656107554207333,0.467465008224374,0.307085038219423,0.136714702036396,0.0905489435197197,0.00472191665553148,0.0278978968556884,0.275111534048465,0.702957720042035,0.263701597723447,0.0273248103960424,0.0634920002472374,0.0934004072625096,0.163906963634601,0.386532301797618
"FBgn0035868",0.437865845748325,0.433196520394295,0.243179512135969,0.782514211797587,0.255577593282592,0.827084321597787,0.463933772925573,0.815158044571596,0.913012146994968,0.925350346434866,0.280030991271876,0.611795355970481,0.31059348170078,0.9583783842996,0.720558550242814,0.633038424850331
"FBgn0035871",0.93729788254501,0.876184298188848,0.630956911424581,0.630126998093972,0.656161359462391,0.799901717232655,0.891237677378923,0.503352999636137,0.353583039966501,0.375250326184154,0.510230381592527,0.829519131641816,0.320927216508287,0.0975159048200717,0.363810337289318,0.121903787553009
"FBgn0035872",0.526063397593481,0.601227197832379,0.978987699970776,0.115849337191539,0.834305061538545,0.468525474013896,0.472646585373923,0.359576246382833,0.519295783506608,0.765842385310514,0.625456534134676,0.769509848926516,0.511399482772161,0.423303236773212,0.883003553199138,0.426140164021856
"FBgn0035873",0.840548351627669,0.0994822067710484,0.0103077433233643,0.263302016979111,0.000269029357426217,0.000648739804909873,0.0661498705213656,0.357954419389365,0.146804044942673,0.26063620889981,0.0119720734811934,0.950265798247317,0.614269095028583,0.195089214136574,0.0085247652357303,0.695811594061177
"FBgn0035875",0.412018760504763,0.746149615712251,0.823175815998679,0.828678580088693,0.637368811247781,0.919926996069522,0.108656014772295,0.713674776036167,0.734601473281047,0.635340621661294,0.370056146273433,0.788806751790293,0.561953293548475,0.821513991249262,0.464496579326027,0.177850092133321
"FBgn0035876",0.140613312610964,0.0403851665453304,0.00970712978362088,0.782279394326768,0.125696031979341,0.541859472303786,0.0383583319143516,0.297589779408264,0.0388187780714223,0.966488089101882,0.701373481961169,0.0567564375670515,0.987240258376028,0.487274726781582,0.275089628507023,0.261365580793547
"FBgn0035877",0.577450239244798,0.59607680843412,0.402603787715755,0.700424170781589,0.895213966284475,0.0673886175349662,0.821376501957533,0.69216192075612,0.476487228885938,0.667044212260064,0.200969664052682,0.209245534104988,0.277061590716627,0.970765093516447,0.154533621845886,0.119629716580643
"FBgn0035878",0.987865643147702,0.74611994392725,0.116093677204247,0.903291873457,0.34189033071154,0.164911389344962,0.402579821930427,0.187236524928762,0.277905090278489,0.976916031475202,0.995600361768447,0.0540431271432224,0.235707383968207,0.0826563908108561,0.0482424265747514,0.114061308936917
"FBgn0035879",0.793372284855355,0.56848706122374,0.8904709281866,0.357181936807072,0.419859153992587,0.411214561148839,0.51048556978836,0.564409117928045,0.729108778507964,0.872839937844872,0.554008790522132,0.892412721111074,0.712221390863192,0.649049473901444,0.925500856236287,0.495460076459842
"FBgn0035880",0.0332649766543475,0.0172089725264561,0.00355589076053681,0.000122453753683558,0.000520121423612215,0.000149891412186326,0.0057065578450167,0.0916690419315106,0.926832440225047,0.0829712984095339,0.0571641471048184,0.41499555523817,0.00549393783383077,0.0639232499566928,0.0612281580375224,0.425453957789841
"FBgn0035886",0.621293306447526,0.00284658388310298,0.0237144582130422,0.0530764800480546,0.000964957512460441,0.16667919779002,0.0741895472572449,0.0238608570820481,0.0108385515160659,0.788717867139392,0.0989572689367479,0.0712295645380829,0.120126618650405,0.0990994162473716,0.0721125632056305,0.672720981666601
"FBgn0035887",0.642244803023247,0.0222142566638818,0.0786057367986619,0.125303478849999,0.00911255701335651,0.556520501039145,0.354948453622614,0.0601596971429276,0.119260046648328,0.263353806518364,0.152849585619527,0.741193813356041,0.771457197475855,0.343453829411379,0.751806539532959,0.823786635332097
"FBgn0035888",0.554190074740681,0.479590197000945,0.150659033357563,0.158715401957503,0.0691091630238044,0.610182417462595,0.987217195326583,0.892494685199568,0.310775124843316,0.996536048622392,0.876206775385723,0.503646427189533,0.846720466185156,0.93350622053338,0.382633493967668,0.790623171965335
"FBgn0035890",0.786347051134668,0.844874350756806,0.376503079831135,0.0258085194334639,0.971269432538686,0.865579924201733,0.291053823197386,0.0848069983935811,0.297601226524945,0.603407974188119,0.605290596594727,0.0525446154427726,0.164001891559559,0.0517819938204944,0.295151624578298,0.128613020636612
"FBgn0035896",0.0763978435502249,0.17864264279842,0.0444653702891192,0.177050656990338,0.44537860010392,0.0084557561176719,0.255385783895199,0.919934097202279,0.1622216133349,0.104332218964002,0.886217697483347,0.23487103536496,0.708802036193062,0.51167552500334,0.0880781321969446,0.471933915990152
"FBgn0035900",0.334435675474248,0.933138968273209,0.940543378027602,0.503026582687796,0.772656869903174,0.247453620166687,0.900614297048574,0.411956087229013,0.18326508442784,0.383286147422852,0.990619599837982,0.860339065315288,0.296989597511203,0.639539304461092,0.608682089582733,0.82146700549467
"FBgn0035901",0.402859438489606,0.882739913939522,0.0627629589320655,0.0580732573293196,0.00038999595449062,0.00561385391077353,0.0261484677881799,0.140990403523273,0.0136845950227508,0.0875615236725834,0.101381576581289,0.995297059469579,0.0118546729750757,0.0173879731916658,0.00880221471214296,0.4581652764815
"FBgn0035902",0.651218225661455,0.988088575290667,0.601519737436268,0.0746692146129604,0.669637467973824,0.950260755908076,0.324304410042929,0.428097722887866,0.315863121913729,0.88683089246048,0.815147561774274,0.711827131567618,0.756069207392255,0.320321734029845,0.556295117259835,0.529510495007936
"FBgn0035903",0.155609923122537,0.791516203579485,0.44042325891726,0.830799688215846,0.46351632473398,0.971581121584263,0.627725045161217,0.290754860535445,0.3682214661408,0.283400536209025,0.1615101659115,0.191731642923628,0.142382954787268,0.718068604726054,0.103081069404307,0.0414392587336843
"FBgn0035904",0.259567296222337,0.018229011347113,0.0220758804212115,0.000101932811760565,0.00963566821300439,0.751704987803281,0.513415539128126,0.232797503666226,0.0696406155219959,0.883439653488878,0.329505884313251,0.0142930330161748,0.517253889768985,0.205445943120097,0.150673560815039,0.159521804964743
"FBgn0035906",0.896907616168716,0.559654491857265,0.828622215374743,0.00401734262978672,0.600379763722009,0.560406317269222,0.459502318862093,0.43093107209321,0.885559181577849,0.927685050560697,0.105743264287613,0.0010603885868662,0.00191096071483844,0.0511862812350091,0.00509644740632253,0.054760686880458
"FBgn0035907",0.989006000241155,0.821480698768146,0.353054992464619,0.440348643750755,0.561760552549938,0.583498347229778,0.330256507662365,0.123363430288103,0.153295715162308,0.298392022046586,0.741476843371564,0.0157058210396526,0.291761487750518,0.0703866102988824,0.367466420279012,0.0542357001005954
"FBgn0035909",0.733419375877332,0.107556222551576,0.00107905157492742,0.000110289906860889,1.77017091809875e-05,7.05837554638458e-06,4.36243410635792e-07,7.15259552548853e-06,0.0162645655352059,0.0650608984169918,0.0272452304277719,0.0548855786756345,0.00482615349852153,0.0139396905969724,0.0125193817529446,0.224832066240744
"FBgn0035911",0.469554435089666,0.727625414571867,0.337862525674644,0.729030505053924,0.771778440081408,0.456286458559147,0.0486900604218547,0.164657328232356,0.803250760587511,0.550839411903654,0.292344908724001,0.0855796273030914,0.101572450678763,0.751673427760593,0.117573723327833,0.167643805033071
"FBgn0035914",0.344814776984204,0.312034632209913,0.111462430005309,0.00798368983642065,0.308856481545195,0.153216320227062,0.401982859787684,0.313949051328995,0.181993859695716,0.20181491037015,0.227288078863658,0.521822376071458,0.673814486582165,0.422691019951487,0.357618729879499,0.428272485482452
"FBgn0035915",0.933930486072348,0.842489714665833,0.485248364739401,0.153649122822949,0.959394762500356,0.49698802357907,0.178935093995312,0.0699380382863812,0.193395296585104,0.671762485531638,0.671108936263684,0.06730956199638,0.14125545767813,0.0215077604829212,0.0381091004338168,0.044816822802385
"FBgn0035916",0.644295672146751,0.181104089647574,0.370592037994915,0.0256259577250881,0.272527540890092,0.963867509922833,0.0412065734195681,0.035438048609234,0.00328413351116152,0.00630091109491121,0.00533309938604043,0.0254339294581683,0.00102973818369161,0.00793166184985554,0.0053233394340798,0.603774450864212
"FBgn0035917",0.632988981569744,0.930862077463182,0.552204086394881,0.851161964215592,0.208496174556428,0.595345788377562,0.762395082936155,0.583487097359962,0.223962934085514,0.450377137925414,0.284736734625952,0.904516707365353,0.936780097854456,0.0165538556847059,0.00877087450729951,0.141567272768353
"FBgn0035918",0.194260207300353,0.219373196874737,0.225146398962634,0.0135239546609028,0.193514532242737,0.182932248746565,0.00459350859661628,0.176216365225103,0.293937030035978,0.104391253055433,0.769367612872618,0.725447444008113,0.413990425246012,0.463851796341007,0.244560623941845,0.050192832306751
"FBgn0035921",0.821466767167037,0.783507357214447,0.689924130928993,0.852161148358772,0.606084843448953,0.0435014146742635,0.0296304123764603,0.0394779509593356,0.501277873212196,0.0662200544144597,0.0933449448160794,0.334498781882703,0.632636299408186,0.0625160614773334,0.0607926704860534,0.193559965934844
"FBgn0035923",0.848887595687613,0.621862878392487,0.347895738651884,0.000994716529578617,0.802225648510805,0.762644097436067,0.5171255902927,0.618479217636678,0.971696199148208,0.821754349987999,0.546411530864849,0.132074236456999,0.592307366413855,0.718221235805331,0.320375372040902,0.859412408308586
"FBgn0035924",0.864507711580185,0.772746839438417,0.980028831143168,0.293432166821231,0.704353157934047,0.717514299219472,0.192029156695719,0.0510179783893282,0.17694894452954,0.661713582426167,0.671382358450325,0.0711854361258872,0.269326533698126,0.0515560747546376,0.0749109131122235,0.0380956161346992
"FBgn0035926",0.093834683452721,0.147712987281156,0.000238825822714014,0.234132394776851,0.00102663533883002,0.00471198107513337,0.771111403928163,0.748060263082389,0.729338801514565,0.886186130070128,0.339551643034269,0.0264008955533643,0.867523579447997,0.219048015557768,0.000872374796814426,0.0430064369133921
"FBgn0035929",3.03527218488171e-05,2.80352241713457e-06,0.0133890434402978,0.053263116879711,0.217643285142035,0.0940337734489464,0.0270530567040169,0.307634988746049,0.281395983835455,0.0857678119233639,0.0432138797579768,0.381227632765517,0.0109168439251454,0.00206017744859604,0.187311998462208,0.033095563800793
"FBgn0035932",0.847422708464542,0.245604146935633,0.79452603539756,0.748802872689814,0.404150383249875,0.735425741701162,0.234163538703244,0.327622116246945,0.0215506196163906,0.203026522338093,0.563994214574766,0.0560952056964242,0.0602295770967262,0.0416172070070185,0.761746879513642,0.779413071664763
"FBgn0035933",0.218261769513748,0.366686439876157,0.0442329925194947,0.4111629344439,0.0116168977124469,0.0055276505402589,0.897107706639523,0.026557935769262,0.000872809055369874,6.65610106108308e-05,0.00984583067122324,0.30739294638271,0.528338855413631,0.00202042368330467,5.31324360732585e-05,0.460079237765755
"FBgn0035934",0.552786838954443,0.849506815696675,0.252060908531405,0.748612515106715,0.903720213820915,0.785903000583953,0.227742531581834,0.109148801288721,0.874342939976666,0.649575792407256,0.633884452756083,0.633628369604109,0.45669928699712,0.168105352494431,0.402323439884143,0.0167902696704299
"FBgn0035936",0.425227467632253,0.0816496992295758,0.00338407688825351,0.0317139130529982,0.0475564595081393,0.0201939017364722,0.565576849207256,0.941718161481039,0.974643614207593,0.893406201891402,0.348065271208146,0.733060011811886,0.366498122666583,0.676811687187965,0.260672150632691,0.904251399869725
"FBgn0035941",0.158127173542092,0.446488520382767,0.105301471695734,0.93066895010952,0.146019024191686,0.427616986841221,0.460174102807127,0.21723470037507,0.517500922498572,0.261413189542491,0.779268249874131,0.970116086984718,0.161490003121276,0.717787593568816,0.0509921565681603,0.0690753846625575
"FBgn0035942",0.728434024954881,0.785742592662285,0.576050651345125,0.0157726132542029,0.572422010763967,0.249135083068055,0.325158298289522,0.421037960999534,0.686208872140768,0.865070900066045,0.739297799830668,0.0363213540898472,0.147328389084575,0.158667837384029,0.15116210177314,0.166290395815645
"FBgn0035943",0.951019708975393,0.458927114469013,0.564131250470745,0.223435454951313,0.122012715181751,0.918265672907806,0.148647276331803,0.0112979516588812,0.0939784630370123,0.0779209696531042,0.440253270743832,0.0513441284348509,0.252803762273096,0.149192517199097,0.804256594855602,0.0639821199872905
"FBgn0035944",0.400197205842691,0.980295108409449,0.0626945725512428,0.0013761744995338,0.137322760526435,0.158141875002764,0.0568429684223047,0.437471777147654,0.789925605954727,0.65997197394914,0.710348967138491,0.990535229776992,0.595229397933449,0.704758713174824,0.460740431797776,0.499113557554151
"FBgn0035945",0.722522335803463,0.776014013595216,0.996656650727648,0.133495719658828,0.970681693432382,0.47795964759035,0.502810748582561,0.032729834928608,0.107230648808849,0.535371290406302,0.0756415634264894,0.462742817863761,0.247643863688694,0.124711763822126,0.0906302002092552,0.337765283831236
"FBgn0035947",0.424952425145015,0.16465867741348,0.000466725046585866,2.96572867691809e-05,0.000154798299911364,9.32491537244957e-05,6.75310776860999e-05,0.00187684676569685,0.0809339788991608,0.0733705441916625,0.0280033472415798,0.0381154313440712,0.00892920039166831,0.087230752692617,0.0124291988157324,0.246015385146659
"FBgn0035948",0.125672223945556,0.247724778236646,0.0312950269824548,0.00671703928306562,0.0459540700452236,0.525247889259771,0.738521667544005,0.413798719404026,0.802242998911893,0.868936638690986,0.497440914115202,0.463141849991659,0.38695822205191,0.0376289472221501,0.359039775382064,0.776238690215461
"FBgn0035951",0.618543760073888,0.791010174607132,0.441945504102141,0.0112168132771325,0.32776863434884,0.666898929995894,0.196630970725574,0.420018473701276,0.30659687415027,0.35090905453578,0.425427325228396,0.0426139313356607,0.321408150079609,0.216730673550867,0.156834458719355,0.365147148876135
"FBgn0035952",0.974980098832138,0.499155835909769,0.622521201676193,0.663475660509755,0.562558559520142,0.959551811439042,0.0804484580982875,0.114528542715075,0.179909911140926,0.526143652570196,0.744740003908796,0.0788773493480275,0.0854104739188225,0.0791830949713183,0.136537841557524,0.0777304436975296
"FBgn0035953",0.306128100648766,0.578537327337305,0.458333355208421,0.0500793950363291,0.92029605299347,0.687559334476111,0.388663995565162,0.538161404987979,0.473149932789004,0.487037796836679,0.592234586081557,0.3501197893931,0.424109914403726,0.361639184195524,0.313656340963006,0.630191899262742
"FBgn0035954",0.937842526724339,0.605167869465035,0.221127450475606,0.7876972300283,0.178676112710956,0.478526827241541,0.0588017339029603,0.514826796913942,0.816643143513605,0.299027142736883,0.276977461570182,0.0070918770072339,0.658255835452939,0.385698588458145,0.326499606854183,0.214299054264603
"FBgn0035955",0.870958018502952,0.673571782706553,0.717619198704174,0.646077816356847,0.97763602492474,0.92300249011662,0.106900105219545,0.0944848436156729,0.133112104707175,0.401390180808934,0.0989676525572679,0.0644371304245694,0.0140023670076623,0.0339736287783709,0.294824978415237,0.0752124694240275
"FBgn0035957",0.808657959377702,0.899879230897299,0.712014199654885,0.290341156016743,0.866978405921346,0.939863573035181,0.226357875139377,0.0764444431846418,0.302349645248457,0.83203811691884,0.828025822600009,0.115108039463865,0.149328773608287,0.0717659717112293,0.16977359563609,0.122393258262599
"FBgn0035959",0.0058886233702271,0.0780051441794903,0.442776722654129,0.505150815467891,0.926803620894288,0.299688764341191,0.834158422881828,0.834906865802789,0.826683156679191,0.825234576316472,0.898506284313984,0.538432673242673,0.744627098347789,0.65223632896625,0.485304120370117,0.183492522221237
"FBgn0035960",0.721963710507798,0.0472270586816018,0.731590821027323,0.695629006613277,0.516775369580871,0.801919430492287,0.40144652462611,0.445754545029035,0.316546967226092,0.604815854620391,0.843674134540667,0.0899285560208903,0.594444910425639,0.193466606723912,0.494591176191899,0.418213873062498
"FBgn0035964",0.072637861598085,0.0291148855246431,0.145085658058959,0.0202179998853371,0.161115481069938,0.15789798675552,0.0156420140343824,0.027735328915402,0.179259898711026,0.170926481949493,0.0442007952785004,0.0761428874896635,0.00567687326185943,0.0833860594195002,0.0226344317101985,0.08441871006567
"FBgn0035965",0.224234935561015,0.848744784646275,0.0635346789576045,0.0075743466015492,0.618273197861054,0.592804047254507,0.474553447373694,0.16477998345189,0.982411185469915,0.476919698764514,0.700469275015157,0.47617152594321,0.534380457103071,0.709541110504932,0.886078398269057,0.835577775200598
"FBgn0035968",0.0829941154930312,0.973547496186347,0.000514510848097786,0.000663889439571364,0.000987421478971894,0.00289782239881148,0.319107195967205,0.101577417444292,0.00133311664734075,0.00173809550222358,0.0188133459526785,0.491850284761088,0.367620399090098,0.141995548682608,0.0477842324542729,0.0573085472250859
"FBgn0035969",0.589994197545324,0.39629935131671,0.390163918623896,0.170463149411425,0.813869661639062,0.251750840908927,0.0959534532975357,0.332016583319227,0.002961558771425,0.17199512806361,0.0146781990973225,0.698276382653332,0.204801807495193,0.0630945964864914,0.00125728324536423,0.422646609678087
"FBgn0035970",0.636686828229418,0.823648847494686,0.978653641089441,0.267476588779893,0.555329277506009,0.988291221312018,0.0561278443588269,0.141524377267241,0.193700660525718,0.738847744794891,0.337498568635996,0.0397027055348237,0.0415743786891555,0.0518395286998617,0.0612223472005248,0.378697861889133
"FBgn0035971",0.579181609511275,0.519411577550503,0.535171297290974,0.341359896186885,0.614137575907852,0.905363203446136,0.263055789895549,0.0425791447530487,0.211607176822066,0.803014315475265,0.954893530331338,0.120945381153973,0.0753832447545034,0.0986088678476493,0.338954135231488,0.194886646373856
"FBgn0035975",0.00745192199004018,0.00141456136981987,0.120564695781771,0.0661930603310731,0.253916022363443,0.427467979209597,0.183984846869688,0.188857736075138,0.206921289891256,0.566314599659036,0.814649601060666,0.412207785714779,0.0989786435063314,0.104761483603348,0.60845044648952,0.188862024048895
"FBgn0035976",0.0144813236621456,0.00711484609988022,0.16711833937942,0.104308634218653,0.192761444157846,0.189190085574616,0.0662930699580054,0.0423045628172468,0.108289453241374,0.197555738251908,0.0352651264301196,0.260717741841743,0.0376850314663344,0.0496637727671217,0.0390510330447083,0.0416966598229315
"FBgn0035977",0.00762959405769252,0.0115302124369237,0.419987849012228,0.414756261073986,0.325456732780547,0.431318295193089,0.2193265752597,0.205743904155361,0.268510599137798,0.354906149974051,0.102965281903739,0.419506331172491,0.139845509016917,0.195723861271953,0.0579627870955174,0.254556039127158
"FBgn0035978",0.102479760642498,0.00200656813968214,1.33484572013744e-07,9.96454185650517e-07,1.26382897212641e-08,2.19138956611574e-08,5.42062779958543e-05,6.70724182381955e-05,0.000244254685321321,0.0364034283630605,0.613564071037024,0.465387580121674,0.380309744594182,0.0181507901117879,0.0538699542471065,0.367445420071363
"FBgn0035980",0.63885998149888,0.0950507934283098,0.0442529653883233,0.153025156825308,0.144505540597582,0.518604877686627,0.711090655256618,0.730550485178788,0.777347892631867,0.471784844490449,0.335512042215084,0.452984029288097,0.393517083931341,0.984301188576406,0.379334570142028,0.639721886731002
"FBgn0035981",0.531867614278273,0.0547127018344623,0.854291001474796,0.675900298001569,0.687290570186073,0.359644565319176,0.893564290925702,0.936053308411274,0.379247204921516,0.0591529280061202,0.269847948508056,0.797127449158344,0.607900711887083,0.143355541067786,0.479939703620614,0.646858372899349
"FBgn0035982",0.871767387232312,0.901913881230654,0.442665824102266,0.477479534122861,0.739337864918391,0.161687492369071,0.643502984342612,0.923147969334069,0.201883509582655,0.42245558125252,0.0291379771651463,0.706881031088921,0.387824843374452,0.0143972355406672,0.00123653035114778,0.011171719875896
"FBgn0035983",0.0324662503139244,0.143770460188782,0.461120175435436,0.053122023477302,0.787499242540739,0.654633538942015,0.35980291693194,0.956468324213536,0.833432413742769,0.278126666862424,0.319811305140494,0.769828009561365,0.926174937199687,0.980447921163119,0.332197282077806,0.426123948083464
"FBgn0035985",0.235557162228951,0.0699437393008025,0.000568578210778818,0.0774959836583521,0.000741545447731355,6.18938865420336e-05,0.000118052864572903,0.000104046277582195,0.000136025365387058,0.0801679678478691,0.0516066741105779,0.222769947697734,0.000903435149152401,3.06555571695441e-06,0.0146996939095531,0.0857696022479055
"FBgn0035986",0.436564753329075,0.0867735362026119,0.116902729161015,0.167597237041863,0.381912983736531,0.248450481765631,0.565556543610886,0.964809407899472,0.405515679472068,0.358122235124209,0.992386261023413,0.834371504687835,0.750095826582039,0.827397026755678,0.943678951324879,0.79869437031586
"FBgn0035987",0.878820187225431,0.830901888995466,0.694643731235079,0.195691864549102,0.290592017470467,0.129015775264725,0.0529395544503687,0.217033047955021,0.00668696254444784,0.427484145015082,0.526750722585046,0.0686919397110362,0.0679590503317923,0.052725806467312,0.0794709626274587,0.240866416640331
"FBgn0035988",0.969388572686065,0.598151472064189,0.414296544634814,0.174326225230048,0.856509198105715,0.51417677949556,0.0720932563160596,0.0369363027272561,0.254475683053752,0.530247583391737,0.560478080049958,0.0303331634064766,0.0669419957096046,0.0201947297510069,0.0317024762548162,0.0372679962046613
"FBgn0035989",0.628268883151706,0.658276719146608,0.595152139704187,0.0254014925529298,0.518637209149532,0.790601589608334,0.129897899542328,0.00629499811789156,0.134991440076743,0.537352523008708,0.222566544142765,0.00356327697709886,0.0405730960741462,0.0147884136650917,0.00509566862500876,0.0124595932962411
"FBgn0035993",0.808736760456036,0.748835974670643,0.742248749964071,0.0534951877656282,0.683925279771279,0.367330721915125,0.83669341588894,0.653187674260995,0.0692874153402045,0.275907667687163,0.661586352876059,0.262532019892112,0.677641747702355,0.493151131411812,0.241693022062345,0.696210878586048
"FBgn0035995",0.255373951653389,0.0272819048521873,0.681421182924061,0.620110579852504,0.870100797830825,0.593381681746281,0.504539934905567,0.36035648314289,0.324086659356874,0.489680049469286,0.195193993963873,0.245947924635477,0.695230264133238,0.418559278753725,0.155151269947713,0.123255247616103
"FBgn0035996",0.120084639174882,0.106352998176089,0.245932395362027,0.0132739209497698,0.00665814142954178,0.362109158008073,0.0686701184507172,0.168367085185834,0.000413693952874069,0.0110170740794137,0.100133010003805,0.0124545602718158,0.0346369277854751,0.00268558009152913,0.0234142189898128,0.0215207903554545
"FBgn0035997",0.96810744656241,0.602542240190203,0.477627414323366,0.487005319659874,0.12251689544928,0.276359471499295,0.182660224021088,0.101995620052634,0.116682995368903,0.465562967565943,0.267530395728176,0.156327395377734,0.394473342023872,0.0391155045632552,0.603630715229068,0.049903213644712
