"","logFoldChange.t1.t0","logFoldChange.t2.t0","logFoldChange.t4.t0","logFoldChange.t5.t0","logFoldChange.t6.t0","logFoldChange.t8.t0","logFoldChange.t10.t0","logFoldChange.t12.t0","logFoldChange.t14.t0","logFoldChange.t16.t0","logFoldChange.t20.t0","logFoldChange.t24.t0","logFoldChange.t30.t0","logFoldChange.t36.t0","logFoldChange.t42.t0","logFoldChange.t48.t0"
"FBgn0015513",0.134126516315928,0.0877923963790908,-0.0797930969745346,-0.159002515583247,0.146800912747918,0.190511220273449,0.510676601670822,0.666609998999853,0.567360445179195,0.286391978542109,0.230536749922234,0.289231098137975,0.376576849158909,0.40514496101418,0.302261859899511,0.239073137498024
"FBgn0015519",0.0306754445394239,-0.225385307238566,-0.414289532349811,-0.156199847228875,0.0292732323442908,-0.385479699224337,-0.0793528424913039,-0.317346073786978,-0.277672466130404,0.0339452947952186,0.178338831796794,-0.158938901714117,-0.332648359354982,-0.0530670367740638,0.0130521527133096,0.237958235011285
"FBgn0015520",-0.00691705164866985,0.0906018526338919,0.118359944345092,-0.116024121673235,0.127872265266364,0.117622023469652,0.00113130219605928,-0.124148770082115,0.0213141988181551,-0.108690082846607,-0.181139107056032,-0.0845907767979908,-0.118233457690994,-0.0871668471138927,-0.221078481160603,-0.0791444305666298
"FBgn0015521",0.0533022132338115,0.0536971562093456,-0.140742966497417,0.366268607823095,-0.0591195078755753,-0.07292297861704,0.0686464079087017,0.0973387919377036,0.124193269061523,0.0759037969831358,0.121133079076174,0.147459675778052,0.145014676878448,0.124872983073725,0.28015312298928,0.16392817564966
"FBgn0015522",0.262217241555263,0.0514475599249327,-0.730170153444919,-0.581322503511189,-0.609848065528534,-0.63142081510342,-0.428623580230544,-0.277973997835759,-0.209092704145519,-0.47054891777642,-0.233385511060377,-0.220683022866043,0.0462958815403827,0.0138797178152066,-0.154398586330989,0.653864685265432
"FBgn0015524",-0.0972332936465614,0.00326603801500625,-0.404424231515132,-0.438608421161124,-0.0485911998821837,-0.372536604342805,-0.10264203304804,-0.188493292618724,-0.174504055871187,-0.28844245218025,-0.217398844373104,-0.203119046399928,-0.181330888199915,-0.194353277962296,-0.359355306988715,-0.0375073457659783
"FBgn0015527",-0.0698201827978542,0.0787540881878783,0.0307312340350947,0.176036420158937,0.344635959333399,0.287230818128789,0.29976066684413,0.296274247392126,0.170079593985907,0.245673669230094,0.173682487564704,0.187443034853045,0.255913255509521,0.170143984258361,0.195740869081944,0.167973411159197
"FBgn0015544",-0.0705952693577609,-0.0966520923417296,-0.0135397199832612,-0.0500813637369149,-0.0535199006330753,0.067990042069904,-0.112452222315101,-0.1455032304753,-0.10671588127731,-0.0981680500907567,-0.113693244329638,-0.229554171485723,-0.164964274533923,-0.171074930370755,-0.236471430398194,-0.202335049570521
"FBgn0015546",-0.149718613187483,-0.254633619905549,-0.278898047735183,-0.323821589026352,-0.0800713273190676,-0.111060507032881,0.0266128693939955,-0.0214267329040254,0.163060837139763,-0.0252443559023123,-0.15572022555151,-0.102132205983883,-0.0296106085694365,-0.277474853223308,-0.238392853029749,0.000996725124700948
"FBgn0015553",0.0349177582218232,0.249054500993677,0.000429918972708165,0.14839215423015,0.332775649203571,0.173997187207548,0.152118581192373,0.48890285761867,0.510434175434799,0.38858467389176,0.312193636907604,0.180789481762744,0.508754550573212,0.649961706900584,0.476713904008465,0.562972727945964
"FBgn0015558",-0.278214665532073,-0.166555934330248,-0.193310832191537,-0.419456692492785,0.110438289804394,0.0381167458963612,0.116101760921838,0.138321386252811,0.117256433846788,0.15847939814566,-0.0205303006994981,-0.0580051190721385,0.132868451352562,0.0587972767218474,-0.0345526065249828,-0.0123490483967181
"FBgn0015561",-0.683753351165403,-1.0065370285911,-1.41037233484082,-0.774781220144051,-0.751545683659716,-0.373397833613606,-0.334274215185927,-0.802459187307445,-0.736082170157347,-0.354642073132063,-0.356537456314137,-0.436561728178728,-0.14278581795917,-0.49148551986238,-0.530290272162632,-0.600283502154425
"FBgn0015568",-0.355937030855158,-0.743172983046336,-0.89114606039537,-0.542329903910876,-0.780304777213077,-0.437399553363462,-0.0362054684871307,-0.0125141268565372,-0.0787150466764706,0.132130053616172,0.176389221999397,0.154163589148882,0.263740534303216,-0.1596422254175,0.333166109239173,0.153003594828051
"FBgn0015569",0.163062918392082,0.0210978462325162,-0.0635737748637899,-0.263126919638345,-0.315917949839418,-0.157927978369331,0.216253539747094,0.601310549568,0.374532705187245,0.0868284796583811,-0.296389872580091,0.413848201191168,0.0593539161092291,0.570955666650534,0.0255627097554401,0.165741474570737
"FBgn0015570",-0.181727589378211,-0.532192145743305,-2.08954522973521,-1.80428116302117,-2.0768843230907,-1.3281212193769,-0.0568245730904593,0.384261000015522,0.42026242114893,0.39526120746533,0.0191792602133436,0.166185783262383,0.542568669688505,0.446580832445489,0.289752930818278,0.546569062930423
"FBgn0015572",0.231239631476893,0.0756047073417085,-0.166262361099517,-0.165986737578173,0.0115070615198247,-0.450257134329978,-0.228588651823647,0.0261077859707233,-0.355417605729574,-0.45551935620005,-0.159530533277445,0.217402682845221,-0.0250534316099191,-0.049478965761435,0.247858119733317,0.242820567597341
"FBgn0015574",-0.002195121789617,-0.110726668608653,0.148765631509457,-0.175097153621475,-0.0472912183168379,0.00648984616716763,-0.330885949082547,-0.357850686751504,-0.245394653871596,-0.152888132559227,-0.174383115681349,-0.36363236884117,-0.295987115488558,-0.274274658067249,-0.142775381513705,-0.198330291119349
"FBgn0015575",-0.070295588155882,-0.243756258904563,-0.926453002215861,-0.511878238559452,-0.922330729623094,-0.733047930073969,0.000320345812122369,0.141951119743863,0.0874567075009134,0.0733061909920636,-0.106715520560104,0.4753406205904,0.470890135872627,0.20383803747261,0.324967044872401,0.319259424992836
"FBgn0015576",-0.410371100459974,-0.334253380343884,-0.352556169602213,-0.34984964697978,-0.379372748383373,-0.274369314042231,-0.131373949841652,-0.156093327551877,-0.292836013820919,-0.354325267500862,-0.114607341588107,0.293792960732072,0.117903308850768,-0.154487406203678,-0.00430338218003179,0.181745189669352
"FBgn0015577",-0.255038764884872,-0.075024960523324,-0.354331120608418,-0.524187307556574,-0.291684130728005,-0.457476826843894,-0.222190635742064,-0.21278393776783,-0.261251841669628,-0.182984897103426,0.00395993993246435,-0.0965631189651477,-0.297956937768381,-0.310079086198347,-0.0363764385694338,-0.127141537186654
"FBgn0015582",-0.18951090230746,0.0669073337536883,0.289717485116621,0.604190825239954,0.390393991109342,0.167639059667434,0.469621955645303,0.327929493178817,0.612926452483103,0.307259371828604,0.299378659334858,0.333124832468939,0.304907063851474,0.289290755327486,0.329642638844044,0.273245069960779
"FBgn0015583",-0.046518576671982,0.0940763992201505,-0.211570418828149,0.123464984927137,-0.301042642022756,-0.477529930828707,-0.348279017670467,-0.33178392590024,-0.247697630548739,-0.326240850863096,-0.360406500784443,-0.0935523544202832,-0.276355904979992,-0.350539645198823,-0.241121746033966,-0.335385891051669
"FBgn0015584",-0.0497453159851915,0.0162265002730759,-0.260638803843742,0.242667746971678,-0.257805053522521,-0.476083124877125,-0.445750782715214,-0.285273477588351,-0.324312099648703,-0.447432717447938,-0.321737347015178,-0.118186183014913,-0.369264645776157,-0.371726247710413,-0.341121536464261,-0.396797540156243
"FBgn0015585",-0.0780993451657839,-0.0167196219772521,-0.236219794335858,0.271849429883377,-0.258362788810794,-0.496675487545914,-0.529164005827846,-0.38397831518563,-0.281434431188814,-0.411001296449097,-0.386793479919331,-0.112964973635582,-0.472358296099311,-0.431583540386953,-0.292173846440267,-0.364550135130512
"FBgn0015586",-0.335256874500283,-0.123433428691069,-0.568988141367102,-0.269309946617145,-0.575373901682385,-0.735516106488125,-0.723084763242738,-0.484442870953002,-0.659872252730292,-0.949993246874613,-0.853841322902087,-0.259910993424736,-0.655524724764301,-0.919067019023369,-1.20812117568429,-0.889673980919723
"FBgn0015589",0.0769406259768548,0.21273935564548,0.00932835233694185,-0.27677572470279,0.119058608161692,0.0232569863971674,0.0224219945336852,0.105843661061579,0.100600270207388,0.00588654331412375,-0.0131454854994368,-0.0100365280017423,0.0680358790513091,0.141949230788928,0.0295933270151858,0.127093233205298
"FBgn0015591",0.103123899510622,0.125063675555122,0.0349099294264397,0.140634613637881,0.173059963962527,-0.0553808521692094,0.108868603432719,0.00189358172328369,0.0513979693959117,0.0221322630133924,0.067260451870867,-4.3466087356947e-05,0.0300777855327627,0.0216889358077532,-0.0549013579753437,0.103423773057674
"FBgn0015600",-0.0453015074298424,0.00608345893510176,0.042324995098646,-0.379102330078738,0.00271030061905897,0.0473426302900446,-0.20177819748961,-0.165430341536155,-0.155692098275585,-0.0722096527319547,-0.114666120286907,-0.190207631338337,-0.206154306372658,-0.259922818917011,-0.237490462345077,-0.042469277235357
"FBgn0015602",0.0781340301335294,0.0995461994233122,-0.00619320860397021,0.133254481739158,0.0394938663539088,0.193241949423761,0.208898818419009,0.110996830579252,0.254925241844048,0.0498078468837448,0.0061175178253241,0.134203553384343,0.237304001591198,0.240980893580521,0.187799901536985,0.0790641086427448
"FBgn0015609",-0.0677864827627745,-0.0542640788158169,-0.117692374204005,-0.0976657006848916,-0.0135017347805224,-0.128371206645174,-0.235533160927709,-0.227698345721231,-0.0715173227967041,-0.0335423373730164,-0.206292919535664,-0.228920083523737,-0.210842563501975,-0.0870283903268048,-0.170514286997632,-0.0585855754435842
"FBgn0015614",-0.0664486030207643,-0.0977224783692705,-0.214086640671066,-0.0703754841718807,-0.164210943486538,-0.146282312428202,0.127059699256809,0.0186416693454481,0.0321273615593185,-0.0796021906214088,-0.0494056400097023,0.104304409994993,0.100637156357998,-0.0244050085943837,0.0342808069448779,-0.0208893933453655
"FBgn0015615",0.0045349242077064,0.0256832874986994,0.0462629371916421,-0.0691028179214035,0.162408676802823,0.178568042698638,0.342551573216389,0.323308748647568,0.346922658016528,0.238151803832507,0.0906907881687786,0.356447859607393,0.263822655961244,0.332155993439077,0.222327114894093,0.301166891432223
"FBgn0015618",0.0583289441424686,0.330168848688092,0.292535321744006,0.392670093907953,0.173073157563711,0.110278074664844,0.3347662229778,0.337384978935486,0.265249956668439,0.357637036335762,0.178014688013698,0.175751558110257,0.110699911658452,0.25754630374038,0.292124353002137,0.0897613941268049
"FBgn0015621",-0.102730064647295,0.323444730574284,0.169009228731868,0.138424455425675,0.280487957580092,0.167411258304796,0.40962453131405,0.262819617508593,0.267033207443415,0.10809384191742,0.164215712258362,0.245267226409739,0.207080493761989,0.254049299848896,0.263521093533048,0.286391098655345
"FBgn0015622",-0.049688686053841,0.0120021506796775,0.0644383710320273,-0.134090121593184,0.0153602769635519,0.135080462024993,0.252943400184192,0.228147997327351,0.0588544079546978,0.0143632444785222,0.0720425396782449,0.0473513137874058,0.0478180053916244,0.161594316491522,0.0337634651456185,0.000150905400564838
"FBgn0015623",-0.1207254050224,-0.168586455734767,-0.411437412487679,-0.328162085324376,-0.351816739787019,-0.0771391949339293,0.172315732129698,0.127062737840456,-0.030193817324653,-0.10359421985812,-0.00541463224617722,0.347642298088481,0.0629205375623627,-0.0985880873344041,0.0706003088946883,0.249493899354846
"FBgn0015625",0.130069178120753,0.017464369304653,0.290847696383132,-0.254341844075866,0.138297161686052,0.264585304730332,-0.208113702454928,-0.198642561247769,-0.272114757868188,-0.136534950616273,-0.145902057364455,-0.232681681039464,-0.444447822516271,-0.256841687778114,-0.219452993525762,-0.143623446216312
"FBgn0015663",0.631435901471376,0.548505585234068,0.109412512169859,0.0758638185788074,0.288089179374107,-0.0237408409426361,0.428144012046779,0.693139697494336,0.843621863072475,1.24921253009494,1.39455401130075,0.598255897167127,0.636769745260933,0.777047996157902,1.6525147173785,0.717659214383171
"FBgn0015664",0.182469973212557,0.217010017691509,0.0960821625732518,0.0869056933048062,0.201827062904853,0.111130378346008,0.233457756815507,0.161798483033432,0.333729872710504,0.116514500742646,0.234911979857779,-0.00797005005746865,0.272350557365837,0.185128002936934,0.1544160280595,0.0813054088792518
"FBgn0015714",0.0574370952734977,0.0877621016455299,-0.361699547228674,-0.0593947109585189,-0.33887095496097,-0.757352270249735,-0.536673090109414,-0.49771645015406,-0.526962728615366,-0.230067184129931,0.0573439757550114,0.0796929245980573,-0.0834966775325121,-0.543623415877727,0.164284442628823,0.105383448254665
"FBgn0015721",0.035474313448185,-0.111393826683911,0.0276308464072224,-0.188564016886071,0.0158662956153157,-0.042726675659273,-0.329092298088363,-0.111192471035467,-0.0544304593316682,-0.109373220789286,0.00153474820905553,-0.0929791378054321,-0.144124119954014,-0.130546287690825,0.0170692198342075,-0.048438600132926
"FBgn0015737",-0.0680635933269587,0.0611934727199257,-0.0508011123343923,-0.00547906758748429,0.0600666459255459,0.148511467649264,0.379071842459708,0.315653345208267,0.131751724350734,0.0729800317499931,0.0905918056673789,0.254577015952979,0.263227580921262,0.181664320833891,0.142238510276463,0.192284157105214
"FBgn0015754",0.152717358741071,0.171872863397945,-0.0950317680551525,-0.182033964222241,0.0313792576743808,-0.113641164249385,0.0667895779007175,0.151272856966409,0.115114375498912,0.00236668592418532,0.041979236274555,0.170511759676732,0.141578564517221,0.0914033915792567,-0.00207847732284083,0.173182041740563
"FBgn0015756",0.0142594690410611,0.0381299497040199,-0.110852969652035,0.352607745652294,-0.0863709225197322,-0.0274000913307848,0.130612117808882,0.0674476592543876,0.00317037487040928,0.08980114681796,0.10805415607917,0.113810093191832,0.163155188618195,0.0947384638033046,0.260718265919987,0.187580605740443
"FBgn0015765",0.0508688000925916,0.143685822881444,0.204566064324574,0.180230671804524,0.21194015504468,0.12213121611733,0.178928047975457,0.114887977696959,0.157549922249875,0.136364589636076,0.21833699926437,0.164007441453966,0.256704548645338,0.19514491231301,0.219972945886079,0.163273071138932
"FBgn0015766",-0.0155887958624206,0.110617597103415,0.0121594597555585,0.046399612747825,0.101122328121159,0.0392316231895062,0.298899454877956,0.345648660678309,-0.0339634485328162,0.0524686007998181,0.137888041477598,0.175225628355042,0.341279694496452,0.178010272232031,0.0365512711750497,0.201343458429749
"FBgn0015772",0.0230673057987953,0.180817519756538,0.0624645162530006,-0.265369115678974,0.174561773254921,-0.0604510340052755,0.190956868471549,0.153689755662515,0.0982032733339988,-0.0225843211010135,0.00548134092666874,0.0426268293500387,0.104405855062661,0.170922294105736,0.0180699287221664,0.164734548623283
"FBgn0015773",-0.200789008557193,-0.0295160998765964,0.0657021178962958,-0.0685061857187659,0.106662342371044,0.165900200332777,0.351200825615624,0.324462102500578,0.27897970006401,0.0892172872130117,0.355630596285116,0.54861191588402,0.527675076711025,0.208670394512916,0.0943076285958129,0.288301992343726
"FBgn0015774",-0.047877509735216,0.0531233213760993,-0.0877962273314674,-0.170268474771675,0.020880833674771,-0.192721251209263,-0.0792141696163724,0.0856970446698213,-0.006864943334707,-0.0847307888510711,-0.173394103138271,-0.022720128008078,0.0808094487257871,0.131753187529319,-0.11162151659796,-0.0903249915978597
"FBgn0015776",0.106470095989337,0.0168667681726706,-0.172437078769878,-0.167735157954864,-0.0660530361399854,-0.184312597834502,0.0932760427486432,0.159514012641853,-0.111556110817554,-0.113698086970322,0.00903304823016704,0.215345780144965,0.134342991301047,0.161398396241172,0.085165443863108,0.130477020058089
"FBgn0015777",0.111445586348467,0.0159999552198631,0.0619822039665765,-0.0960139745547197,0.0631038750285873,-0.016012005686652,-0.127462950284357,-0.10720140162431,-0.140162776615372,-0.0905101594764348,-0.0604226008510063,0.0119227999616047,-0.0869808247034518,-0.161222492904163,-0.171238041868269,-0.108032641986609
"FBgn0015778",0.00491961236512317,0.0557254929407041,0.12361616283327,-0.257331731591684,0.0868015285359318,0.122645855242097,0.00997563386696854,0.0379029380434073,0.0160293794774393,0.0655858748972546,0.0482019790313881,-0.0444538454178884,-0.000819914765473051,0.0441490110019975,-0.0628672895622078,0.0217627179603905
"FBgn0015781",-0.179564380900771,-0.202764888280486,-0.403999608381019,-0.246051563893837,-0.338552652626198,-0.360401943333906,-0.0515127123376651,-0.0979663512226088,-0.120915792965847,0.0934558064471585,0.348302870541222,0.344045357284692,0.0863831396294961,0.0178202048301275,0.465258567440354,0.179989931881996
"FBgn0015789",0.0781668074013764,0.181229962640391,-0.057858677696232,-0.160296104677403,-0.0120723116229593,-0.0589459736177886,0.157504653782428,0.19267584971489,0.182546518135485,0.119210578511779,0.289277997853997,0.169957686128982,0.269434699559222,0.180821952664616,0.316510023882216,0.237927332880409
"FBgn0015790",0.102781697453652,0.229775286222011,0.122096152623681,0.18088198156732,0.183347916282429,0.112025504909487,0.245760408753397,0.218797140475953,0.107036280445018,0.0567217141823786,0.169210955988937,0.164739563847373,0.230238385096642,0.147674516813403,0.112311293152406,0.122847195782393
"FBgn0015791",0.000497356120498615,0.0231412421518504,-0.139525835571432,-0.0858903763446364,-0.0425352172213467,-0.0818492852396568,-0.0674144514321906,-0.0841617134342334,-0.0236163203703574,0.00484100136185539,-0.0528127485482814,0.00359816999626705,-0.113254685558982,-0.122283772854196,-0.105531587791257,-0.0475376096280877
"FBgn0015793",0.198281031792421,0.111442124559044,0.0314042077161707,-0.000823484772114469,-0.0660370233428269,0.0162010400361643,-0.105962951797855,-0.125883403501829,0.0180034575647987,0.0522136675292284,0.0160474336368512,-0.155985772650962,-0.10066684854556,-0.0404781010011659,0.0608454252195907,0.000353125177936064
"FBgn0015794",0.02876176355384,-0.00737683793516553,-0.0835237695200437,0.181605195774651,-0.0500769220324946,-0.125955700602518,-0.064980073234123,0.0276638130168383,0.191108011229326,0.113448838406599,0.167896515863268,0.0336716331813687,0.00551020782761302,0.0426698464829096,0.278151881362669,0.11734130605892
"FBgn0015795",0.274331824361441,0.391916725310501,-0.0872453936459499,-0.0103859900456822,-0.0130225685166865,-0.0978329126263793,-0.0244994668285194,0.126140521858218,0.207780088117203,0.0572905524243268,0.129541383552631,0.163831037729103,0.166389803721849,0.170458891572187,0.0472309876411439,0.225977073534865
"FBgn0015797",0.289265093892608,0.479608586004128,0.432968310017288,0.524985249339096,0.48078571270046,0.456879840622796,0.55741193877251,0.381509771140515,0.266781951803141,0.14771857683581,0.197576930446293,0.224630049736995,0.219220830626451,0.329810516490292,0.250277155469401,0.167390618268103
"FBgn0015799",-0.0823946947260747,-0.0277150728892543,0.151706354579706,-0.0879508574028973,0.244960482624835,0.173589994518467,0.233686267498957,0.192039763276008,0.0838590998932185,-0.000338627237889355,0.0298966457062404,0.00447006488033086,0.110865454333228,0.0578955922568012,0.0284610384330488,0.0042774369676053
"FBgn0015801",0.0794278619153417,0.0224083718130981,-0.00600895578573546,0.0743336171921101,-0.0539284922388079,-0.0413420802089774,0.0868810861887805,0.103774971620387,0.105965330254908,0.28338814185962,0.2513606835248,0.0856705811813399,0.0249162370849447,0.109462341562637,0.297004450167247,0.0656079300086905
"FBgn0015803",0.153242762419125,0.223959856187559,0.0222280831562438,-0.128151727353241,0.183244298912805,0.0455847600856121,0.104586603763322,0.117377634739913,0.00845266377633624,0.0157244958082279,0.00422010922287175,0.0475512031769316,0.127132341084425,0.0981028978391558,-0.0764843844397642,0.149331633315342
"FBgn0015805",0.0189337960005309,-0.0299275059491038,0.0308662876431214,0.166019733700172,0.241095888907242,0.541583955109981,0.64587829578995,0.624257060394731,0.348002816252282,0.270196260636925,0.275958426484285,0.325095373074467,0.444679058492198,0.401521574147436,0.392978470360957,0.24344528511195
"FBgn0015808",-0.104706149529366,-0.209057956700128,-0.441042728982886,-0.2976243606983,-0.48234393822418,-0.359734935403057,0.111241989710967,0.164238118493622,-0.0323328223676187,-0.0213934558131044,-0.0658170563212668,0.326192601546897,0.169579629799478,0.186476089431143,0.12786100177521,0.218740643193367
"FBgn0015818",0.0195074951286265,0.121765559920028,0.174491360765018,0.150340594321728,0.000866733431798661,0.19672503651736,0.123069300457476,0.0195081048624388,0.0354643134526218,0.01549198943873,0.232065835134726,0.0624670885040168,0.150360640958798,0.0162938026989021,0.160250496480548,0.111480786268968
"FBgn0015828",-0.0957816271433076,-0.0601804072602885,0.0316632522102784,-0.000946545949132016,-0.066730340712911,-0.00355211854371262,0.0326159283855603,0.0328522309810992,-0.0254976252880192,-0.133326573762969,0.00552465452583917,-0.0664675004474464,-0.0284959402853557,-0.0798334264826019,-0.0440619659343442,-0.0676588133295288
"FBgn0015829",-0.0803188876570768,-0.113606477034283,-0.061499701021809,0.238446929826861,0.0105646923680229,-0.084781485792135,-0.0459163720376496,-0.142367632202448,-0.0167003736869011,0.00186045863493955,0.00275622084357163,0.0885479501483077,-0.0614367307056343,-0.114724018029328,0.0476343763934963,-0.0356904904418611
"FBgn0015831",0.076395764136854,-0.0325782886417558,0.100113430693211,-0.141245837922519,-0.0265273916623263,-0.0223126253133605,-0.421062416868664,-0.514836950680142,-0.209173380718098,-0.147010808699709,-0.272025223983353,-0.288421492034187,-0.262371523289216,-0.325650048004891,-0.237720890672707,-0.264050541065076
"FBgn0015834",-0.027756004875406,0.0202271856598299,-0.0428507833960632,0.189757586827002,0.0137736403770399,-0.0613589584615113,0.09563483814369,0.011557760631713,-0.0756077954174774,0.00783950968893432,0.0627464681309045,0.0624211572660789,0.0382692322578384,0.0136521508458003,0.0979887329884397,0.096007055231679
"FBgn0015838",-0.179981034725108,0.00706761132048594,-0.0468570105963848,-0.25746426486233,-0.0526770106171046,0.0214180979123277,-0.0537384456380967,-0.0195785510648583,-0.0918298708677003,-0.0928432922729718,-0.120613807948085,-0.0341316813116537,-0.123460624971874,-0.0283839915657693,-0.182688701651395,-0.042213723023075
"FBgn0015872",0.0964592021172495,-0.00813130357820668,-0.0491429189332475,0.206509029985711,0.0757042524804872,0.0937515432048874,0.488246930565599,0.409779955985741,0.369944660592894,0.175518943734316,0.241629955252596,0.107957939274809,0.402156624115601,0.448946563148005,0.216877373860273,0.0833203605095916
"FBgn0015903",0.0509153335168504,0.114708241129748,-0.0423897577363803,-0.110360162440071,0.0572082653992565,0.0364715052402342,-0.0209753644757926,0.013792139122291,-0.0297485820781684,-0.0896661974443154,-0.072344909456401,-0.0651600332116606,-0.106870203226657,-0.0185408409583987,-0.0495429425489862,-0.112054773166421
"FBgn0015904",-0.277500557908088,-0.00375957939950666,-0.202599258330747,-0.399794164582391,-0.0961553035695757,-0.0394771599503163,-0.025296994812865,0.139959776652795,0.0650467432248854,0.0751847344244565,-0.193328196611941,0.170489678154868,0.203950334926108,0.0888615197708642,0.0660616065614499,0.0681266681795996
"FBgn0015905",0.11500873679082,0.0258364806656193,0.147547506771763,0.00755245152116313,0.0993318680445681,0.119663101550422,-0.160544166586625,-0.120402300093652,-0.103175490349847,0.0998047505383317,-0.0544559879600666,-0.165724508951511,-0.141716517405275,-0.194194132555905,-0.136995504515477,-0.100113629989034
"FBgn0015919",-0.141315722460368,-0.0608935216074098,-0.114990942988978,-0.401170156971855,-0.0116014435654157,-0.0367733421137983,0.0398055298791853,0.235027181865844,0.0841439707205902,0.0438708472222369,0.0730236883015265,0.0457086644129632,-0.0353874556275025,0.00927671491663817,-0.219815102234751,0.159574947289486
"FBgn0015924",0.156549406268767,0.351582330327656,0.0307963257187795,-0.10195407756077,0.0788361567809908,-0.0361821894801988,0.290031506756673,0.255068480296086,0.224001699018331,0.206146155530007,0.259475068380915,0.368508836553581,0.406491734941942,0.327688675790552,0.337261174830314,0.372654708815804
"FBgn0015925",0.0105674379066443,-0.054112078966893,-0.035550767753012,0.147545293817568,-0.00383372684077665,0.126934912977921,0.201372159671402,0.0780171602172777,0.132832255637608,0.131803646069327,0.0242579462952075,0.0851375739708016,0.21097804972419,0.0657943057460706,0.271563225658596,0.1605630948774
"FBgn0015929",-0.332818188180312,-0.19255484567687,0.144516584769845,0.0631651002615659,0.405353106503847,0.399316154748995,0.270621890056347,0.0960149772171679,0.0758551358677484,-0.155911630703403,-0.0217737746092701,-0.07650039537736,-0.070478041688113,-0.0824885190751163,-0.0453770584041622,-0.139561938385778
"FBgn0015949",-0.143243191178631,0.0432504377731719,-0.0965501118767751,-0.24089788581298,0.0650426845496623,-0.0287793827465022,0.116955627798436,0.107159705334294,0.0741028382098845,-0.041948072167358,0.0504814196933756,-0.0103612102245503,0.0725340182892911,0.0539978841729116,-0.00237238445673604,0.0604327280173571
"FBgn0016013",0.0273561647448251,-0.215934855753107,-0.63462484759215,-0.543253033183588,-0.490236752720715,-0.664007032888736,-0.053481749584015,-0.184720122653299,-0.451310484450645,-0.31979260025961,-0.382244228581158,0.0476758331705787,0.00867928309234856,-0.125074695253182,-1.14650486011669e-05,0.369773997832879
"FBgn0016031",0.445462593947612,0.659250872630979,0.382211320139276,0.380394043805807,0.537672482480663,0.409478524833484,0.602654463285925,0.462663942297377,0.392805867825559,0.110508438387875,0.0764924534865141,0.210436437761355,0.280140562449632,0.223865821665761,0.0503566834147895,0.0147053960053372
"FBgn0016032",-0.00925649056775946,0.128262708237093,-0.0521719029968049,0.0687353362792038,-0.0920258612595095,-0.308523894546382,0.034037233459129,-0.00938342674233184,-0.162057320958357,-0.176840524625786,-0.152391987580769,0.0805110923246408,-0.16621320317419,-0.132128245355143,-0.0272128241168472,0.0132931468456938
"FBgn0016034",0.104797883965375,0.0678212612790476,0.0882754282510385,-0.242802550842772,-0.0359877791594823,0.177444498905716,-0.206081683608301,-0.276085803564912,-0.12802377616874,-0.113524020036375,-0.13021232027709,-0.321375773601335,-0.1959389860028,-0.327723206002404,-0.130928297925529,-0.178919436162869
"FBgn0016038",-0.0228127722225242,-0.118989129797686,-0.0273542931727642,-0.0556259494559983,-0.125154829015991,0.00614857120303025,-0.118338695848871,-0.103886342986756,-0.091002486363795,-0.0506822976612202,-0.0639162401825706,-0.158671356797873,-0.04585113296356,-0.123239370166201,-0.112795669053035,-0.150918131940669
"FBgn0016041",0.00109529648920148,-0.0836133528345604,-0.0791601655495633,-0.10821089847729,-0.00287407914760074,0.094987465050604,0.0590931007116815,0.0888957514689288,-0.00524311988595993,0.0772445567391236,0.148450819623774,-0.00209984551006759,0.0480550407347362,0.016985035143823,0.0587930237587919,0.00633167139136503
"FBgn0016047",-0.323506050688365,-0.517156286589922,-0.187410693464694,-0.291588564394064,-0.0650431846129018,0.00640546512263618,0.306810310256541,0.322377905766198,0.457645011266095,0.619899941284926,0.474498656479091,0.36859620564588,0.426018166080618,0.354817673957513,0.579689478054742,0.603413250950653
"FBgn0016054",0.261156840292362,0.288524156561102,0.131422868713055,0.00435243978249833,0.181805731422324,0.359269493744645,0.0499030252635873,0.0370715378599384,0.158039101914103,0.23303941263668,-0.109110501081502,-0.00628812247396304,0.0264150145201762,0.0894685412122262,-0.193759067178013,-0.12456263356801
"FBgn0016059",0.235369552066548,0.344119982203559,0.185377242067678,0.131711306925521,0.318720966297257,0.120012062871754,0.229608612552104,0.194490382187045,0.11404700755861,0.0412877261501636,0.0555549596083962,0.0973431105492759,0.186026144840959,0.0844799478357716,0.0191643559046275,0.0735829426509582
"FBgn0016061",-0.162358654402039,-0.0644956403596106,-0.157973654668751,-0.526701353077577,0.0194181925016217,-0.124553102618657,-0.0103782245766499,-0.0522597925364048,-0.184750135008468,-0.140777293858035,-0.267572198217126,-0.0935776542905007,0.0727174073692565,-0.0387221157886248,-0.0531539195156343,-0.00351920497526681
"FBgn0016070",0.0516591301302141,-0.040820667694919,0.0506122282153791,-0.310820887645118,0.0831922969418901,-0.0518421112716192,0.00975287219560261,0.102741149730821,0.0915892645163607,-0.0596175159205394,-0.114092723542036,-0.0375461219072708,-0.0319473435347062,0.234495139188865,-0.0382064449466162,0.113847961051836
"FBgn0016075",-0.254153956472621,-0.409582164061902,-0.620877686587554,-0.451741774781611,0.0054794154296598,0.531018604955463,1.10800131618729,1.23893615974773,0.753453480965881,0.734657152815679,0.72786082434895,0.848522719850476,0.969577692152005,0.612083061039352,0.564787742073865,0.330247343158004
